Permit_Key,Ward_ID,Est_Const_Cost,Application_Date_Key,Issued_Date_Key,Completed_Date_Key,Application_to_Issuance_Duration,Avg_App_to_Issuance_Duration_by_Year,Avg_Est_Const_Cost_by_Ward,Avg_Est_Const_Cost_by_Year
375,15,1300000,1529,1758,,229,219.0,4522577.48037889,7652071.6
376,3,2100000,940,998,,58,140.14,9246769.549865229,7336579.66
377,11,700000,977,997,,20,140.14,1820371.57,7336579.66
378,2,40000000,1039,1332,,293,140.14,2989003.2716499544,7336579.66
379,2,48747810,1048,1625,,577,140.14,2989003.2716499544,7336579.66
380,24,1500000,1058,1271,,213,140.14,23456062.532786883,7336579.66
381,21,22000000,1068,1380,,312,140.14,17091199.984,7336579.66
382,5,30800000,1131,1361,,230,140.14,1400922.5020242915,7336579.66
383,11,900000,1480,1549,,69,219.0,1820371.57,7652071.6
384,19,27000000,1150,1654,,504,140.14,6721340.5708154505,7336579.66
385,3,900000,1172,1348,,176,140.14,9246769.549865229,7336579.66
386,11,23000000,1177,1674,,497,140.14,1820371.57,7336579.66
387,13,12000000,1187,1667,,480,219.0,7795654.71978022,7652071.6
388,15,13810000,1202,1473,,271,219.0,4522577.48037889,7652071.6
389,15,10000000,1202,1465,,263,219.0,4522577.48037889,7652071.6
390,14,1685000,1222,1405,,183,219.0,5826416.914893617,7652071.6
391,15,30000000,1226,1669,,443,219.0,4522577.48037889,7652071.6
392,11,838800,1228,1271,,43,219.0,1820371.57,7652071.6
393,24,6500000,1255,1282,,27,219.0,23456062.532786883,7652071.6
394,13,20000000,1276,1775,,499,219.0,7795654.71978022,7652071.6
395,15,14000000,1276,1821,,545,219.0,4522577.48037889,7652071.6
396,21,1000000,1283,1369,,86,219.0,17091199.984,7652071.6
397,17,555000,1289,1370,,81,219.0,1614143.0049603174,7652071.6
398,1,927740,1289,1300,,11,219.0,3325419.7044334975,7652071.6
399,18,49128000,1289,1671,,382,219.0,8584355.493548388,7652071.6
400,22,12000000,1305,1950,,645,219.0,2904103.2512077293,7652071.6
401,13,600000,1347,1604,,257,219.0,7795654.71978022,7652071.6
402,16,21000000,1359,1936,,577,219.0,2465023.1840707962,7652071.6
403,15,20000000,1376,1768,,392,219.0,4522577.48037889,7652071.6
404,24,30000000,1382,1881,,499,219.0,23456062.532786883,7652071.6
405,11,762000,1384,1682,,298,219.0,1820371.57,7652071.6
406,18,526060,1397,1513,,116,219.0,8584355.493548388,7652071.6
407,16,1253960,1403,1454,,51,219.0,2465023.1840707962,7652071.6
408,2,600000,1404,1423,,19,219.0,2989003.2716499544,7652071.6
409,1,15000000,1431,1703,,272,219.0,3325419.7044334975,7652071.6
410,2,28765000,1452,1790,,338,219.0,2989003.2716499544,7652071.6
411,2,28765000,1452,1790,,338,219.0,2989003.2716499544,7652071.6
412,11,805300,1472,1489,,17,219.0,1820371.57,7652071.6
413,11,631720,1492,1702,,210,219.0,1820371.57,7652071.6
414,11,2500000,1493,1493,,0,219.0,1820371.57,7652071.6
415,4,2200000,1517,1865,,348,219.0,4297914.794871795,7652071.6
416,22,2500000,1521,1880,,359,219.0,2904103.2512077293,7652071.6
417,22,2500000,1522,1880,,358,219.0,2904103.2512077293,7652071.6
418,22,2500000,1522,1880,,358,219.0,2904103.2512077293,7652071.6
419,18,31000000,1542,1976,,434,219.0,8584355.493548388,7652071.6
420,20,10500000,1565,1895,,330,423.81,7597088.421768707,11229609.36
421,20,32000000,1572,3440,,1868,423.81,7597088.421768707,11229609.36
422,24,25000000,1594,2074,,480,423.81,23456062.532786883,11229609.36
423,11,555000,1627,1725,,98,423.81,1820371.57,11229609.36
424,18,600000,1633,1678,,45,423.81,8584355.493548388,11229609.36
425,19,1000000,1636,1773,,137,423.81,6721340.5708154505,11229609.36
426,16,650000,1641,1787,,146,423.81,2465023.1840707962,11229609.36
427,19,2000000,1656,1965,,309,423.81,6721340.5708154505,11229609.36
428,4,600000,1661,1738,,77,423.81,4297914.794871795,11229609.36
429,24,1700000,1747,1766,,19,423.81,23456062.532786883,11229609.36
430,24,30000000,1663,2259,,596,423.81,23456062.532786883,11229609.36
431,20,24000000,1663,2088,,425,423.81,7597088.421768707,11229609.36
432,20,2000000,1669,1970,,301,423.81,7597088.421768707,11229609.36
433,11,600000,1691,1745,,54,423.81,1820371.57,11229609.36
434,15,15000000,1705,2273,,568,423.81,4522577.48037889,11229609.36
435,15,25000000,1706,2131,,425,423.81,4522577.48037889,11229609.36
436,2,64000000,1706,2272,,566,423.81,2989003.2716499544,11229609.36
437,24,12000000,1709,2167,,458,423.81,23456062.532786883,11229609.36
438,22,20000000,1710,2039,,329,423.81,2904103.2512077293,11229609.36
439,11,520000,1738,1793,,55,423.81,1820371.57,11229609.36
440,2,9000000,1739,1961,,222,423.81,2989003.2716499544,11229609.36
441,24,31000000,1753,2095,,342,423.81,23456062.532786883,11229609.36
442,2,18500000,1762,2137,,375,423.81,2989003.2716499544,11229609.36
443,2,6500000,1762,2137,,375,423.81,2989003.2716499544,11229609.36
444,12,18500000,1795,2262,,467,423.81,7658937.101338432,11229609.36
445,15,21000000,1796,2370,,574,423.81,4522577.48037889,11229609.36
446,24,11500000,1811,2257,,446,423.81,23456062.532786883,11229609.36
447,11,525000,1842,1865,,23,423.81,1820371.57,11229609.36
448,24,7500000,1843,1962,,119,423.81,23456062.532786883,11229609.36
449,3,40000000,1845,2122,,277,423.81,9246769.549865229,11229609.36
450,11,2500000,1872,1970,,98,423.81,1820371.57,11229609.36
451,3,35000000,1879,2430,,551,423.81,9246769.549865229,11229609.36
452,4,10000000,1886,2187,,301,423.81,4297914.794871795,11229609.36
453,2,47500000,1886,2265,,379,423.81,2989003.2716499544,11229609.36
454,21,45000000,1891,2425,,534,423.81,17091199.984,11229609.36
455,2,33000000,1892,2271,,379,423.81,2989003.2716499544,11229609.36
456,2,32000000,1894,2271,,377,423.81,2989003.2716499544,11229609.36
457,15,11000000,1894,2370,,476,423.81,4522577.48037889,11229609.36
458,3,65000000,1901,2410,,509,423.81,9246769.549865229,11229609.36
459,13,27000000,1905,2264,,359,423.81,7795654.71978022,11229609.36
460,15,20000000,1906,2271,,365,423.81,4522577.48037889,11229609.36
461,15,20000000,1906,2272,,366,423.81,4522577.48037889,11229609.36
462,24,20000000,1906,2266,,360,423.81,23456062.532786883,11229609.36
463,18,19000000,1908,2263,,355,423.81,8584355.493548388,11229609.36
464,12,35000000,1914,3260,,1346,423.81,7658937.101338432,11229609.36
465,0,2304820,1916,2663,,747,423.81,8418173.322222222,11229609.36
466,0,1975550,1916,2663,,747,423.81,8418173.322222222,11229609.36
467,0,2634060,1916,2663,,747,423.81,8418173.322222222,11229609.36
468,0,2634060,1916,2663,,747,423.81,8418173.322222222,11229609.36
469,0,1975580,1916,2663,,747,423.81,8418173.322222222,11229609.36
470,0,2794700,1916,2663,,747,423.81,8418173.322222222,11229609.36
471,0,2817590,1916,2663,,747,423.81,8418173.322222222,11229609.36
472,0,3330460,1916,2663,,747,423.81,8418173.322222222,11229609.36
473,0,2748820,1916,2663,,747,423.81,8418173.322222222,11229609.36
474,0,2817590,1916,2663,,747,423.81,8418173.322222222,11229609.36
475,13,600000,1916,7381,,5465,423.81,7795654.71978022,11229609.36
476,0,2634060,1916,2663,,747,423.81,8418173.322222222,11229609.36
477,11,40000000,1934,2249,,315,166.1,1820371.57,3498084.51
478,16,600000,1941,2011,,70,166.1,2465023.1840707962,3498084.51
479,12,614000,1961,2019,,58,166.1,7658937.101338432,3498084.51
480,3,700000,1970,2077,,107,166.1,9246769.549865229,3498084.51
481,11,1600000,1970,2007,,37,166.1,1820371.57,3498084.51
482,11,506200,1972,2013,,41,166.1,1820371.57,3498084.51
483,21,15650000,1975,2908,,933,166.1,17091199.984,3498084.51
484,11,526940,1999,2137,,138,166.1,1820371.57,3498084.51
485,17,700000,2004,2014,,10,166.1,1614143.0049603174,3498084.51
486,22,4500000,2014,2242,,228,166.1,2904103.2512077293,3498084.51
487,17,650000,2032,2087,,55,166.1,1614143.0049603174,3498084.51
488,17,750000,2035,2042,,7,166.1,1614143.0049603174,3498084.51
489,24,25000000,2042,2339,,297,166.1,23456062.532786883,3498084.51
490,17,620250,2047,2088,,41,166.1,1614143.0049603174,3498084.51
491,11,942285,2076,2089,,13,166.1,1820371.57,3498084.51
492,21,1000000,2081,2159,,78,166.1,17091199.984,3498084.51
493,17,605000,2087,2122,,35,166.1,1614143.0049603174,3498084.51
494,19,3400000,2089,2152,,63,166.1,6721340.5708154505,3498084.51
495,24,12000000,2090,2984,,894,166.1,23456062.532786883,3498084.51
496,16,750000,2097,2220,,123,166.1,2465023.1840707962,3498084.51
497,24,1000000,2133,2195,,62,166.1,23456062.532786883,3498084.51
498,15,1000001,2181,2819,,638,166.1,4522577.48037889,3498084.51
499,12,550000,2180,2194,,14,166.1,7658937.101338432,3498084.51
500,2,650000,2186,2217,,31,166.1,2989003.2716499544,3498084.51
501,24,5000000,2192,2536,,344,166.1,23456062.532786883,3498084.51
502,11,750000,2208,2258,,50,166.1,1820371.57,3498084.51
503,11,750000,2223,2409,,186,166.1,1820371.57,3498084.51
504,17,750000,2224,2322,,98,166.1,1614143.0049603174,3498084.51
505,11,836610,2269,2318,,49,166.1,1820371.57,3498084.51
506,11,23000000,2271,2699,,428,166.1,1820371.57,3498084.51
507,15,35000000,2272,2826,,554,166.1,4522577.48037889,3498084.51
508,17,570000,2293,2439,,146,230.03,1614143.0049603174,14812242.86
509,5,2943120,2271,2986,,715,166.1,1400922.5020242915,3498084.51
510,5,2173390,2271,2986,,715,166.1,1400922.5020242915,3498084.51
511,5,2943120,2271,2986,,715,166.1,1400922.5020242915,3498084.51
512,15,1500000,2311,2413,,102,230.03,4522577.48037889,14812242.86
513,17,750000,2333,2368,,35,230.03,1614143.0049603174,14812242.86
514,21,1500000,2336,2453,,117,230.03,17091199.984,14812242.86
515,11,700000,2357,2377,,20,230.03,1820371.57,14812242.86
516,17,600000,2374,2395,,21,230.03,1614143.0049603174,14812242.86
517,21,30000000,2378,2935,,557,230.03,17091199.984,14812242.86
518,24,16000000,2383,3001,,618,230.03,23456062.532786883,14812242.86
519,22,600000,2383,2657,,274,230.03,2904103.2512077293,14812242.86
520,11,650000,2389,2403,,14,230.03,1820371.57,14812242.86
521,23,1300000,2389,2434,,45,230.03,5772926.70157068,14812242.86
522,12,750000,2397,2823,,426,230.03,7658937.101338432,14812242.86
523,2,550000,2399,2425,,26,230.03,2989003.2716499544,14812242.86
524,13,540000,2402,2510,,108,230.03,7795654.71978022,14812242.86
525,11,600000,2409,2420,,11,230.03,1820371.57,14812242.86
526,17,550000,2420,2440,,20,230.03,1614143.0049603174,14812242.86
527,11,650000,2424,2476,,52,230.03,1820371.57,14812242.86
528,24,26000000,2441,2851,,410,230.03,23456062.532786883,14812242.86
529,14,550000,2445,2468,,23,230.03,5826416.914893617,14812242.86
530,16,750000,2441,2473,,32,230.03,2465023.1840707962,14812242.86
531,12,35000000,2445,3000,,555,230.03,7658937.101338432,14812242.86
532,17,750000,2453,2462,,9,230.03,1614143.0049603174,14812242.86
533,24,2000000,2455,2571,,116,230.03,23456062.532786883,14812242.86
534,3,700000,2458,2483,,25,230.03,9246769.549865229,14812242.86
535,11,650000,2462,2480,,18,230.03,1820371.57,14812242.86
536,1,8000000,2475,2630,,155,230.03,3325419.7044334975,14812242.86
537,17,600000,2480,2488,,8,230.03,1614143.0049603174,14812242.86
538,24,40000000,2480,3028,,548,230.03,23456062.532786883,14812242.86
539,24,200000000,2481,3281,,800,230.03,23456062.532786883,14812242.86
540,13,25000000,2482,3229,,747,230.03,7795654.71978022,14812242.86
541,17,1000000,2493,2579,,86,230.03,1614143.0049603174,14812242.86
542,11,640000,2515,2565,,50,230.03,1820371.57,14812242.86
543,11,520000,2521,2544,,23,230.03,1820371.57,14812242.86
544,24,180000000,2550,3546,,996,230.03,23456062.532786883,14812242.86
545,24,50000000,2556,3473,,917,230.03,23456062.532786883,14812242.86
546,15,30000000,2573,2881,,308,230.03,4522577.48037889,14812242.86
547,24,100000000,2579,3547,,968,230.03,23456062.532786883,14812242.86
548,2,47500000,2584,2959,,375,230.03,2989003.2716499544,14812242.86
549,24,78000000,2588,3708,,1120,230.03,23456062.532786883,14812242.86
550,3,600000,2605,2626,,21,230.03,9246769.549865229,14812242.86
551,5,600000,2614,2794,,180,230.03,1400922.5020242915,14812242.86
552,23,7000000,2626,3089,,463,230.03,5772926.70157068,14812242.86
553,23,6000000,2626,3545,,919,230.03,5772926.70157068,14812242.86
554,17,950000,2630,2651,,21,230.03,1614143.0049603174,14812242.86
555,11,600000,2633,2662,,29,230.03,1820371.57,14812242.86
556,3,77000000,2636,3764,,1128,230.03,9246769.549865229,14812242.86
557,16,900000,2658,2686,,28,417.96,2465023.1840707962,14954908.92
558,12,800000,2684,2738,,54,417.96,7658937.101338432,14954908.92
559,11,587400,2704,2719,,15,417.96,1820371.57,14954908.92
560,24,700000,2712,2809,,97,417.96,23456062.532786883,14954908.92
561,24,600000,2714,2948,,234,417.96,23456062.532786883,14954908.92
562,17,600000,2714,2759,,45,417.96,1614143.0049603174,14954908.92
563,12,750000,2721,2810,,89,417.96,7658937.101338432,14954908.92
564,12,1000000,2727,2734,,7,417.96,7658937.101338432,14954908.92
565,21,10725000,2731,3707,,976,417.96,17091199.984,14954908.92
566,3,42000000,2732,3742,,1010,417.96,9246769.549865229,14954908.92
567,2,26000000,2734,3364,,630,417.96,2989003.2716499544,14954908.92
568,2,20290000,2734,3364,,630,417.96,2989003.2716499544,14954908.92
569,24,20000000,2734,3895,,1161,417.96,23456062.532786883,14954908.92
570,15,20000000,2734,2994,,260,417.96,4522577.48037889,14954908.92
571,11,552000,2734,2756,,22,417.96,1820371.57,14954908.92
572,24,22000000,2734,3902,,1168,417.96,23456062.532786883,14954908.92
573,11,900000,2734,2858,,124,417.96,1820371.57,14954908.92
574,23,23000000,2735,3299,,564,417.96,5772926.70157068,14954908.92
575,23,1300000,2735,3186,,451,417.96,5772926.70157068,14954908.92
576,20,10500000,2735,3911,,1176,417.96,7597088.421768707,14954908.92
577,5,3500000,2735,3783,,1048,417.96,1400922.5020242915,14954908.92
578,11,926250,2740,2768,,28,417.96,1820371.57,14954908.92
579,13,700000,2766,2797,,31,417.96,7795654.71978022,14954908.92
580,18,24000000,2773,3330,,557,417.96,8584355.493548388,14954908.92
581,11,650000,2794,2811,,17,417.96,1820371.57,14954908.92
582,11,800000,2811,2902,,91,417.96,1820371.57,14954908.92
583,17,550000,2815,2852,,37,417.96,1614143.0049603174,14954908.92
584,15,600000,2822,2839,,17,417.96,4522577.48037889,14954908.92
585,24,75000000,2826,3474,,648,417.96,23456062.532786883,14954908.92
586,24,64500000,2846,3817,,971,417.96,23456062.532786883,14954908.92
587,12,800000,2852,2889,,37,417.96,7658937.101338432,14954908.92
588,11,600000,2854,2872,,18,417.96,1820371.57,14954908.92
589,17,736740,2854,2874,,20,417.96,1614143.0049603174,14954908.92
590,11,799500,2873,2895,,22,417.96,1820371.57,14954908.92
591,12,1000000,2873,3083,,210,417.96,7658937.101338432,14954908.92
592,11,900000,2873,2893,,20,417.96,1820371.57,14954908.92
593,11,1004308,2885,2900,,15,417.96,1820371.57,14954908.92
594,12,22500000,2887,3328,,441,417.96,7658937.101338432,14954908.92
595,24,50000000,2899,4383,,1484,417.96,23456062.532786883,14954908.92
596,24,35000000,2909,4301,,1392,417.96,23456062.532786883,14954908.92
597,12,14800000,2923,3645,,722,417.96,7658937.101338432,14954908.92
598,18,72100000,2923,3713,,790,417.96,8584355.493548388,14954908.92
599,18,37300000,2923,3713,,790,417.96,8584355.493548388,14954908.92
600,17,520000,2928,2943,,15,417.96,1614143.0049603174,14954908.92
601,17,600000,2938,2955,,17,417.96,1614143.0049603174,14954908.92
602,4,2000000,2949,3109,,160,417.96,4297914.794871795,14954908.92
603,13,40000000,2952,3690,,738,417.96,7795654.71978022,14954908.92
604,17,517800,2955,2971,,16,417.96,1614143.0049603174,14954908.92
605,1,641000,2963,2991,,28,417.96,3325419.7044334975,14954908.92
606,1,20500000,2966,3316,,350,417.96,3325419.7044334975,14954908.92
607,3,120000000,2966,3797,,831,417.96,9246769.549865229,14954908.92
608,24,150000000,2977,3890,,913,417.96,23456062.532786883,14954908.92
609,17,649000,2980,3033,,53,417.96,1614143.0049603174,14954908.92
610,12,35000000,2983,3544,,561,417.96,7658937.101338432,14954908.92
611,2,55500000,2992,3951,,959,417.96,2989003.2716499544,14954908.92
612,11,4000000,2993,3077,,84,417.96,1820371.57,14954908.92
613,24,4000000,4048,4127,,79,312.72,23456062.532786883,13350024.59
614,24,2000000,4821,5037,,216,258.28,23456062.532786883,7314077.5
615,17,599000,3000,3021,,21,417.96,1614143.0049603174,14954908.92
616,24,30000000,3001,4516,,1515,417.96,23456062.532786883,14954908.92
617,13,50000000,3004,3749,,745,417.96,7795654.71978022,14954908.92
618,13,2935000,3004,4747,,1743,417.96,7795654.71978022,14954908.92
619,13,50000000,3008,4659,,1651,417.96,7795654.71978022,14954908.92
620,24,40000000,3008,4495,,1487,417.96,23456062.532786883,14954908.92
621,15,26000000,3008,3866,,858,417.96,4522577.48037889,14954908.92
622,11,786155,3011,3084,,73,417.96,1820371.57,14954908.92
623,3,4300000,3054,3867,,813,281.46,9246769.549865229,11503993.02
624,17,1500000,3071,3088,,17,281.46,1614143.0049603174,11503993.02
625,16,550000,3076,3145,,69,281.46,2465023.1840707962,11503993.02
626,1,600000,3077,3099,,22,281.46,3325419.7044334975,11503993.02
627,24,60000000,3084,3817,,733,281.46,23456062.532786883,11503993.02
628,16,38000000,3088,3721,,633,281.46,2465023.1840707962,11503993.02
629,3,750000,3104,3153,,49,281.46,9246769.549865229,11503993.02
630,2,42000000,3104,3901,,797,281.46,2989003.2716499544,11503993.02
631,2,42000000,3104,3901,,797,281.46,2989003.2716499544,11503993.02
632,2,550000,3105,3126,,21,281.46,2989003.2716499544,11503993.02
633,2,550000,3105,3126,,21,281.46,2989003.2716499544,11503993.02
634,18,4860000,3112,3533,,421,281.46,8584355.493548388,11503993.02
635,18,29600000,3113,3482,,369,281.46,8584355.493548388,11503993.02
636,17,620586,3113,3158,,45,281.46,1614143.0049603174,11503993.02
637,18,15100000,3116,3498,,382,281.46,8584355.493548388,11503993.02
638,1,31520000,3117,3370,,253,281.46,3325419.7044334975,11503993.02
639,17,516000,3118,3197,,79,281.46,1614143.0049603174,11503993.02
640,11,581620,3118,3155,,37,281.46,1820371.57,11503993.02
641,17,550000,3120,3138,,18,281.46,1614143.0049603174,11503993.02
642,12,1000000,3127,3167,,40,281.46,7658937.101338432,11503993.02
643,12,800000,3127,3223,,96,281.46,7658937.101338432,11503993.02
644,16,650000,3134,3153,,19,281.46,2465023.1840707962,11503993.02
645,11,650000,3145,3166,,21,281.46,1820371.57,11503993.02
646,11,1000000,3145,3183,,38,281.46,1820371.57,11503993.02
647,15,650000,3146,3176,,30,281.46,4522577.48037889,11503993.02
648,17,1000000,3148,3165,,17,281.46,1614143.0049603174,11503993.02
649,11,600500,3152,3168,,16,281.46,1820371.57,11503993.02
650,3,750000,3153,3176,,23,281.46,9246769.549865229,11503993.02
651,11,1500000,3155,3172,,17,281.46,1820371.57,11503993.02
652,17,1600000,3155,3467,,312,281.46,1614143.0049603174,11503993.02
653,3,53000000,3159,4398,,1239,281.46,9246769.549865229,11503993.02
654,24,38500000,3173,4282,,1109,281.46,23456062.532786883,11503993.02
655,15,700000,3174,3280,,106,281.46,4522577.48037889,11503993.02
656,24,150000000,3175,4237,,1062,281.46,23456062.532786883,11503993.02
657,18,50000000,3176,3949,,773,281.46,8584355.493548388,11503993.02
658,24,30000000,3180,3959,,779,281.46,23456062.532786883,11503993.02
659,17,800000,3181,3197,,16,281.46,1614143.0049603174,11503993.02
660,24,20000000,3187,3785,,598,281.46,23456062.532786883,11503993.02
661,11,2000000,3189,3211,,22,281.46,1820371.57,11503993.02
662,2,596000,3195,3217,,22,281.46,2989003.2716499544,11503993.02
663,16,600000,3197,3244,,47,281.46,2465023.1840707962,11503993.02
664,23,2171000,3202,3760,,558,281.46,5772926.70157068,11503993.02
665,23,2730000,3202,4531,,1329,281.46,5772926.70157068,11503993.02
666,2,750000,3207,3320,,113,281.46,2989003.2716499544,11503993.02
667,18,600000,3207,3225,,18,281.46,8584355.493548388,11503993.02
668,11,850000,3209,3239,,30,281.46,1820371.57,11503993.02
669,11,600000,3210,3210,,0,281.46,1820371.57,11503993.02
670,15,850000,3210,3263,,53,281.46,4522577.48037889,11503993.02
671,20,51000000,3211,4469,,1258,281.46,7597088.421768707,11503993.02
672,16,800000,3225,3246,,21,281.46,2465023.1840707962,11503993.02
673,12,1200000,3225,3246,,21,281.46,7658937.101338432,11503993.02
674,24,7640000,3229,3259,,30,281.46,23456062.532786883,11503993.02
675,2,508000,3229,3258,,29,281.46,2989003.2716499544,11503993.02
676,11,600000,3232,3263,,31,281.46,1820371.57,11503993.02
677,24,20000000,3242,3854,,612,281.46,23456062.532786883,11503993.02
678,11,1000000,3251,3273,,22,281.46,1820371.57,11503993.02
679,17,650000,3266,3280,,14,281.46,1614143.0049603174,11503993.02
680,17,1000000,3266,3295,,29,281.46,1614143.0049603174,11503993.02
681,18,77000000,3270,4939,,1669,281.46,8584355.493548388,11503993.02
