Ward_ID,Year,Dimension_Type,Dimension_Key,Population,No_Cert_Ratio
10,2016,Ethnocultural,ETH2910,50.0,0.06258477945647598
10,2016,Ethnocultural,ETH2911,255.0,0.06258477945647598
10,2016,Ethnocultural,ETH2912,80.0,0.06258477945647598
10,2016,Ethnocultural,ETH2913,660.0,0.06258477945647598
10,2016,Ethnocultural,ETH2914,60.0,0.06258477945647598
10,2016,Ethnocultural,ETH2915,65.0,0.06258477945647598
10,2016,Ethnocultural,ETH2916,20.0,0.06258477945647598
10,2016,Ethnocultural,ETH2917,600.0,0.06258477945647598
10,2016,Ethnocultural,ETH2918,95.0,0.06258477945647598
10,2016,Ethnocultural,ETH2919,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2920,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2921,250.0,0.06258477945647598
10,2016,Ethnocultural,ETH2922,245.0,0.06258477945647598
10,2016,Ethnocultural,ETH2923,35.0,0.06258477945647598
10,2016,Ethnocultural,ETH2924,405.0,0.06258477945647598
10,2016,Ethnocultural,ETH2925,250.0,0.06258477945647598
10,2016,Ethnocultural,ETH2926,5430.0,0.06258477945647598
10,2016,Ethnocultural,ETH2927,800.0,0.06258477945647598
10,2016,Ethnocultural,ETH2928,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2929,35.0,0.06258477945647598
10,2016,Ethnocultural,ETH2930,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2931,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2932,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2933,20.0,0.06258477945647598
10,2016,Ethnocultural,ETH2934,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2935,60.0,0.06258477945647598
10,2016,Ethnocultural,ETH2936,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH2937,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2938,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2939,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2940,130.0,0.06258477945647598
10,2016,Ethnocultural,ETH2941,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2942,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH2943,25.0,0.06258477945647598
10,2016,Ethnocultural,ETH2944,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2945,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2946,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2947,380.0,0.06258477945647598
10,2016,Ethnocultural,ETH2948,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2949,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2950,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH2951,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2952,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2953,55.0,0.06258477945647598
10,2016,Ethnocultural,ETH2954,50.0,0.06258477945647598
10,2016,Ethnocultural,ETH2955,1205.0,0.06258477945647598
10,2016,Ethnocultural,ETH2956,45.0,0.06258477945647598
10,2016,Ethnocultural,ETH2957,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH2958,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2959,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2960,755.0,0.06258477945647598
10,2016,Ethnocultural,ETH2961,65.0,0.06258477945647598
10,2016,Ethnocultural,ETH2962,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2963,245.0,0.06258477945647598
10,2016,Ethnocultural,ETH2964,45.0,0.06258477945647598
10,2016,Ethnocultural,ETH2965,35.0,0.06258477945647598
10,2016,Ethnocultural,ETH2966,35.0,0.06258477945647598
10,2016,Ethnocultural,ETH2967,2025.0,0.06258477945647598
10,2016,Ethnocultural,ETH2968,30.0,0.06258477945647598
10,2016,Ethnocultural,ETH2969,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2970,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2971,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH2972,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2973,190.0,0.06258477945647598
10,2016,Ethnocultural,ETH2974,450.0,0.06258477945647598
10,2016,Ethnocultural,ETH2975,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2976,125.0,0.06258477945647598
10,2016,Ethnocultural,ETH2977,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH2978,30.0,0.06258477945647598
10,2016,Ethnocultural,ETH2979,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2980,110.0,0.06258477945647598
10,2016,Ethnocultural,ETH2981,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2982,355.0,0.06258477945647598
10,2016,Ethnocultural,ETH2983,395.0,0.06258477945647598
10,2016,Ethnocultural,ETH2984,95.0,0.06258477945647598
10,2016,Ethnocultural,ETH2985,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2986,105.0,0.06258477945647598
10,2016,Ethnocultural,ETH2987,20.0,0.06258477945647598
10,2016,Ethnocultural,ETH2988,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH2989,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH2990,175.0,0.06258477945647598
10,2016,Ethnocultural,ETH2991,1520.0,0.06258477945647598
10,2016,Ethnocultural,ETH2992,215.0,0.06258477945647598
10,2016,Ethnocultural,ETH2993,1310.0,0.06258477945647598
10,2016,Ethnocultural,ETH2994,41400.0,0.06258477945647598
10,2016,Ethnocultural,ETH2995,6105.0,0.06258477945647598
10,2016,Ethnocultural,ETH2996,175.0,0.06258477945647598
10,2016,Ethnocultural,ETH2997,490.0,0.06258477945647598
10,2016,Ethnocultural,ETH2998,405.0,0.06258477945647598
10,2016,Ethnocultural,ETH2999,50.0,0.06258477945647598
10,2016,Ethnocultural,ETH3000,75.0,0.06258477945647598
10,2016,Ethnocultural,ETH3001,45.0,0.06258477945647598
10,2016,Ethnocultural,ETH3002,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH3003,1985.0,0.06258477945647598
10,2016,Ethnocultural,ETH3004,180.0,0.06258477945647598
10,2016,Ethnocultural,ETH3005,295.0,0.06258477945647598
10,2016,Ethnocultural,ETH3006,145.0,0.06258477945647598
10,2016,Ethnocultural,ETH3007,70.0,0.06258477945647598
10,2016,Ethnocultural,ETH3008,65.0,0.06258477945647598
10,2016,Ethnocultural,ETH3009,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH3010,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH3011,910.0,0.06258477945647598
10,2016,Ethnocultural,ETH3012,360.0,0.06258477945647598
10,2016,Ethnocultural,ETH3013,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH3014,160.0,0.06258477945647598
10,2016,Ethnocultural,ETH3015,325.0,0.06258477945647598
10,2016,Ethnocultural,ETH3016,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH3017,15.0,0.06258477945647598
10,2016,Ethnocultural,ETH3018,615.0,0.06258477945647598
10,2016,Ethnocultural,ETH3019,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH3020,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH3021,20.0,0.06258477945647598
10,2016,Ethnocultural,ETH3022,90.0,0.06258477945647598
10,2016,Ethnocultural,ETH3023,175.0,0.06258477945647598
10,2016,Ethnocultural,ETH3024,10205.0,0.06258477945647598
10,2016,Ethnocultural,ETH3025,265.0,0.06258477945647598
10,2016,Ethnocultural,ETH3026,135.0,0.06258477945647598
10,2016,Ethnocultural,ETH3027,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH3028,7915.0,0.06258477945647598
10,2016,Ethnocultural,ETH3029,70.0,0.06258477945647598
10,2016,Ethnocultural,ETH3030,35.0,0.06258477945647598
10,2016,Ethnocultural,ETH3031,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH3032,60.0,0.06258477945647598
10,2016,Ethnocultural,ETH3033,1160.0,0.06258477945647598
10,2016,Ethnocultural,ETH3034,160.0,0.06258477945647598
10,2016,Ethnocultural,ETH3035,30.0,0.06258477945647598
10,2016,Ethnocultural,ETH3036,485.0,0.06258477945647598
10,2016,Ethnocultural,ETH3037,130.0,0.06258477945647598
10,2016,Ethnocultural,ETH3038,440.0,0.06258477945647598
10,2016,Ethnocultural,ETH3039,25500.0,0.06258477945647598
10,2016,Ethnocultural,ETH3040,35.0,0.06258477945647598
10,2016,Ethnocultural,ETH3041,140.0,0.06258477945647598
10,2016,Ethnocultural,ETH3042,18300.0,0.06258477945647598
10,2016,Ethnocultural,ETH3043,3055.0,0.06258477945647598
10,2016,Ethnocultural,ETH3044,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH3045,180.0,0.06258477945647598
10,2016,Ethnocultural,ETH3046,1215.0,0.06258477945647598
10,2016,Ethnocultural,ETH3047,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH3048,1930.0,0.06258477945647598
10,2016,Ethnocultural,ETH3049,50.0,0.06258477945647598
10,2016,Ethnocultural,ETH3050,195.0,0.06258477945647598
10,2016,Ethnocultural,ETH3051,60.0,0.06258477945647598
10,2016,Ethnocultural,ETH3052,55.0,0.06258477945647598
10,2016,Ethnocultural,ETH3053,325.0,0.06258477945647598
10,2016,Ethnocultural,ETH3054,110.0,0.06258477945647598
10,2016,Ethnocultural,ETH3055,40.0,0.06258477945647598
10,2016,Ethnocultural,ETH3056,1480.0,0.06258477945647598
10,2016,Ethnocultural,ETH3057,70.0,0.06258477945647598
10,2016,Ethnocultural,ETH3058,125.0,0.06258477945647598
10,2016,Ethnocultural,ETH3059,125.0,0.06258477945647598
10,2016,Ethnocultural,ETH3060,470.0,0.06258477945647598
10,2016,Ethnocultural,ETH3061,395.0,0.06258477945647598
10,2016,Ethnocultural,ETH3062,60.0,0.06258477945647598
10,2016,Ethnocultural,ETH3063,30.0,0.06258477945647598
10,2016,Ethnocultural,ETH3064,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH3065,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH3066,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH3067,0.0,0.06258477945647598
10,2016,Ethnocultural,ETH3068,10.0,0.06258477945647598
10,2016,Ethnocultural,ETH3069,10.0,0.06258477945647598
11,2016,Ethnocultural,ETH3070,100520.0,0.08842681258549931
11,2016,Ethnocultural,ETH3071,1615.0,0.08842681258549931
11,2016,Ethnocultural,ETH3072,1110.0,0.08842681258549931
11,2016,Ethnocultural,ETH3073,35.0,0.08842681258549931
11,2016,Ethnocultural,ETH3074,505.0,0.08842681258549931
11,2016,Ethnocultural,ETH3075,16890.0,0.08842681258549931
11,2016,Ethnocultural,ETH3076,190.0,0.08842681258549931
11,2016,Ethnocultural,ETH3077,2235.0,0.08842681258549931
11,2016,Ethnocultural,ETH3078,15245.0,0.08842681258549931
11,2016,Ethnocultural,ETH3079,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3080,35.0,0.08842681258549931
11,2016,Ethnocultural,ETH3081,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3082,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3083,70.0,0.08842681258549931
11,2016,Ethnocultural,ETH3084,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3085,66235.0,0.08842681258549931
11,2016,Ethnocultural,ETH3086,36960.0,0.08842681258549931
11,2016,Ethnocultural,ETH3087,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3088,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3089,20720.0,0.08842681258549931
11,2016,Ethnocultural,ETH3090,16665.0,0.08842681258549931
11,2016,Ethnocultural,ETH3091,45.0,0.08842681258549931
11,2016,Ethnocultural,ETH3092,16420.0,0.08842681258549931
11,2016,Ethnocultural,ETH3093,1825.0,0.08842681258549931
11,2016,Ethnocultural,ETH3094,3530.0,0.08842681258549931
11,2016,Ethnocultural,ETH3095,7785.0,0.08842681258549931
11,2016,Ethnocultural,ETH3096,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3097,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3098,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3099,7760.0,0.08842681258549931
11,2016,Ethnocultural,ETH3100,12445.0,0.08842681258549931
11,2016,Ethnocultural,ETH3101,1055.0,0.08842681258549931
11,2016,Ethnocultural,ETH3102,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3103,350.0,0.08842681258549931
11,2016,Ethnocultural,ETH3104,2745.0,0.08842681258549931
11,2016,Ethnocultural,ETH3105,75.0,0.08842681258549931
11,2016,Ethnocultural,ETH3106,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3107,8735.0,0.08842681258549931
11,2016,Ethnocultural,ETH3108,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3109,505.0,0.08842681258549931
11,2016,Ethnocultural,ETH3110,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3111,2965.0,0.08842681258549931
11,2016,Ethnocultural,ETH3112,635.0,0.08842681258549931
11,2016,Ethnocultural,ETH3113,490.0,0.08842681258549931
11,2016,Ethnocultural,ETH3114,250.0,0.08842681258549931
11,2016,Ethnocultural,ETH3115,800.0,0.08842681258549931
11,2016,Ethnocultural,ETH3116,875.0,0.08842681258549931
11,2016,Ethnocultural,ETH3117,155.0,0.08842681258549931
11,2016,Ethnocultural,ETH3118,15560.0,0.08842681258549931
11,2016,Ethnocultural,ETH3119,200.0,0.08842681258549931
11,2016,Ethnocultural,ETH3120,170.0,0.08842681258549931
11,2016,Ethnocultural,ETH3121,675.0,0.08842681258549931
11,2016,Ethnocultural,ETH3122,105.0,0.08842681258549931
11,2016,Ethnocultural,ETH3123,195.0,0.08842681258549931
11,2016,Ethnocultural,ETH3124,1700.0,0.08842681258549931
11,2016,Ethnocultural,ETH3125,270.0,0.08842681258549931
11,2016,Ethnocultural,ETH3126,675.0,0.08842681258549931
11,2016,Ethnocultural,ETH3127,55.0,0.08842681258549931
11,2016,Ethnocultural,ETH3128,6435.0,0.08842681258549931
11,2016,Ethnocultural,ETH3129,1180.0,0.08842681258549931
11,2016,Ethnocultural,ETH3130,4290.0,0.08842681258549931
11,2016,Ethnocultural,ETH3131,380.0,0.08842681258549931
11,2016,Ethnocultural,ETH3132,3315.0,0.08842681258549931
11,2016,Ethnocultural,ETH3133,565.0,0.08842681258549931
11,2016,Ethnocultural,ETH3134,17160.0,0.08842681258549931
11,2016,Ethnocultural,ETH3135,160.0,0.08842681258549931
11,2016,Ethnocultural,ETH3136,55.0,0.08842681258549931
11,2016,Ethnocultural,ETH3137,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3138,500.0,0.08842681258549931
11,2016,Ethnocultural,ETH3139,25.0,0.08842681258549931
11,2016,Ethnocultural,ETH3140,1700.0,0.08842681258549931
11,2016,Ethnocultural,ETH3141,7405.0,0.08842681258549931
11,2016,Ethnocultural,ETH3142,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3143,375.0,0.08842681258549931
11,2016,Ethnocultural,ETH3144,140.0,0.08842681258549931
11,2016,Ethnocultural,ETH3145,30.0,0.08842681258549931
11,2016,Ethnocultural,ETH3146,4950.0,0.08842681258549931
11,2016,Ethnocultural,ETH3147,550.0,0.08842681258549931
11,2016,Ethnocultural,ETH3148,45.0,0.08842681258549931
11,2016,Ethnocultural,ETH3149,280.0,0.08842681258549931
11,2016,Ethnocultural,ETH3150,2065.0,0.08842681258549931
11,2016,Ethnocultural,ETH3151,155.0,0.08842681258549931
11,2016,Ethnocultural,ETH3152,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3153,3110.0,0.08842681258549931
11,2016,Ethnocultural,ETH3154,60.0,0.08842681258549931
11,2016,Ethnocultural,ETH3155,2715.0,0.08842681258549931
11,2016,Ethnocultural,ETH3156,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3157,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3158,355.0,0.08842681258549931
11,2016,Ethnocultural,ETH3159,2230.0,0.08842681258549931
11,2016,Ethnocultural,ETH3160,15.0,0.08842681258549931
11,2016,Ethnocultural,ETH3161,25.0,0.08842681258549931
11,2016,Ethnocultural,ETH3162,170.0,0.08842681258549931
11,2016,Ethnocultural,ETH3163,25.0,0.08842681258549931
11,2016,Ethnocultural,ETH3164,35.0,0.08842681258549931
11,2016,Ethnocultural,ETH3165,195.0,0.08842681258549931
11,2016,Ethnocultural,ETH3166,70.0,0.08842681258549931
11,2016,Ethnocultural,ETH3167,60.0,0.08842681258549931
11,2016,Ethnocultural,ETH3168,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3169,45.0,0.08842681258549931
11,2016,Ethnocultural,ETH3170,1025.0,0.08842681258549931
11,2016,Ethnocultural,ETH3171,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3172,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3173,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3174,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3175,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3176,300.0,0.08842681258549931
11,2016,Ethnocultural,ETH3177,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3178,220.0,0.08842681258549931
11,2016,Ethnocultural,ETH3179,130.0,0.08842681258549931
11,2016,Ethnocultural,ETH3180,2910.0,0.08842681258549931
11,2016,Ethnocultural,ETH3181,135.0,0.08842681258549931
11,2016,Ethnocultural,ETH3182,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3183,140.0,0.08842681258549931
11,2016,Ethnocultural,ETH3184,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3185,35.0,0.08842681258549931
11,2016,Ethnocultural,ETH3186,385.0,0.08842681258549931
11,2016,Ethnocultural,ETH3187,170.0,0.08842681258549931
11,2016,Ethnocultural,ETH3188,310.0,0.08842681258549931
11,2016,Ethnocultural,ETH3189,25.0,0.08842681258549931
11,2016,Ethnocultural,ETH3190,240.0,0.08842681258549931
11,2016,Ethnocultural,ETH3191,85.0,0.08842681258549931
11,2016,Ethnocultural,ETH3192,320.0,0.08842681258549931
11,2016,Ethnocultural,ETH3193,75.0,0.08842681258549931
11,2016,Ethnocultural,ETH3194,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3195,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3196,460.0,0.08842681258549931
11,2016,Ethnocultural,ETH3197,35.0,0.08842681258549931
11,2016,Ethnocultural,ETH3198,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3199,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3200,185.0,0.08842681258549931
11,2016,Ethnocultural,ETH3201,160.0,0.08842681258549931
11,2016,Ethnocultural,ETH3202,25.0,0.08842681258549931
11,2016,Ethnocultural,ETH3203,185.0,0.08842681258549931
11,2016,Ethnocultural,ETH3204,150.0,0.08842681258549931
11,2016,Ethnocultural,ETH3205,3100.0,0.08842681258549931
11,2016,Ethnocultural,ETH3206,330.0,0.08842681258549931
11,2016,Ethnocultural,ETH3207,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3208,40.0,0.08842681258549931
11,2016,Ethnocultural,ETH3209,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3210,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3211,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3212,35.0,0.08842681258549931
11,2016,Ethnocultural,ETH3213,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3214,55.0,0.08842681258549931
11,2016,Ethnocultural,ETH3215,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3216,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3217,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3218,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3219,45.0,0.08842681258549931
11,2016,Ethnocultural,ETH3220,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3221,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3222,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3223,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3224,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3225,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3226,100.0,0.08842681258549931
11,2016,Ethnocultural,ETH3227,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3228,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3229,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3230,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3231,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3232,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3233,30.0,0.08842681258549931
11,2016,Ethnocultural,ETH3234,935.0,0.08842681258549931
11,2016,Ethnocultural,ETH3235,65.0,0.08842681258549931
11,2016,Ethnocultural,ETH3236,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3237,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3238,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3239,530.0,0.08842681258549931
11,2016,Ethnocultural,ETH3240,65.0,0.08842681258549931
11,2016,Ethnocultural,ETH3241,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3242,235.0,0.08842681258549931
11,2016,Ethnocultural,ETH3243,55.0,0.08842681258549931
11,2016,Ethnocultural,ETH3244,15.0,0.08842681258549931
11,2016,Ethnocultural,ETH3245,35.0,0.08842681258549931
11,2016,Ethnocultural,ETH3246,1200.0,0.08842681258549931
11,2016,Ethnocultural,ETH3247,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3248,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3249,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3250,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3251,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3252,120.0,0.08842681258549931
11,2016,Ethnocultural,ETH3253,265.0,0.08842681258549931
11,2016,Ethnocultural,ETH3254,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3255,55.0,0.08842681258549931
11,2016,Ethnocultural,ETH3256,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3257,35.0,0.08842681258549931
11,2016,Ethnocultural,ETH3258,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3259,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3260,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3261,55.0,0.08842681258549931
11,2016,Ethnocultural,ETH3262,475.0,0.08842681258549931
11,2016,Ethnocultural,ETH3263,30.0,0.08842681258549931
11,2016,Ethnocultural,ETH3264,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3265,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3266,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3267,45.0,0.08842681258549931
11,2016,Ethnocultural,ETH3268,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3269,80.0,0.08842681258549931
11,2016,Ethnocultural,ETH3270,665.0,0.08842681258549931
11,2016,Ethnocultural,ETH3271,80.0,0.08842681258549931
11,2016,Ethnocultural,ETH3272,600.0,0.08842681258549931
11,2016,Ethnocultural,ETH3273,30115.0,0.08842681258549931
11,2016,Ethnocultural,ETH3274,4965.0,0.08842681258549931
11,2016,Ethnocultural,ETH3275,75.0,0.08842681258549931
11,2016,Ethnocultural,ETH3276,495.0,0.08842681258549931
11,2016,Ethnocultural,ETH3277,345.0,0.08842681258549931
11,2016,Ethnocultural,ETH3278,15.0,0.08842681258549931
11,2016,Ethnocultural,ETH3279,30.0,0.08842681258549931
11,2016,Ethnocultural,ETH3280,45.0,0.08842681258549931
11,2016,Ethnocultural,ETH3281,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3282,1550.0,0.08842681258549931
11,2016,Ethnocultural,ETH3283,200.0,0.08842681258549931
11,2016,Ethnocultural,ETH3284,305.0,0.08842681258549931
11,2016,Ethnocultural,ETH3285,120.0,0.08842681258549931
11,2016,Ethnocultural,ETH3286,15.0,0.08842681258549931
11,2016,Ethnocultural,ETH3287,40.0,0.08842681258549931
11,2016,Ethnocultural,ETH3288,30.0,0.08842681258549931
11,2016,Ethnocultural,ETH3289,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3290,605.0,0.08842681258549931
11,2016,Ethnocultural,ETH3291,280.0,0.08842681258549931
11,2016,Ethnocultural,ETH3292,15.0,0.08842681258549931
11,2016,Ethnocultural,ETH3293,260.0,0.08842681258549931
11,2016,Ethnocultural,ETH3294,225.0,0.08842681258549931
11,2016,Ethnocultural,ETH3295,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3296,25.0,0.08842681258549931
11,2016,Ethnocultural,ETH3297,580.0,0.08842681258549931
11,2016,Ethnocultural,ETH3298,10.0,0.08842681258549931
11,2016,Ethnocultural,ETH3299,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3300,15.0,0.08842681258549931
11,2016,Ethnocultural,ETH3301,50.0,0.08842681258549931
11,2016,Ethnocultural,ETH3302,190.0,0.08842681258549931
11,2016,Ethnocultural,ETH3303,5050.0,0.08842681258549931
11,2016,Ethnocultural,ETH3304,145.0,0.08842681258549931
11,2016,Ethnocultural,ETH3305,85.0,0.08842681258549931
11,2016,Ethnocultural,ETH3306,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3307,3760.0,0.08842681258549931
11,2016,Ethnocultural,ETH3308,30.0,0.08842681258549931
11,2016,Ethnocultural,ETH3309,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3310,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3311,25.0,0.08842681258549931
11,2016,Ethnocultural,ETH3312,620.0,0.08842681258549931
11,2016,Ethnocultural,ETH3313,100.0,0.08842681258549931
11,2016,Ethnocultural,ETH3314,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3315,250.0,0.08842681258549931
11,2016,Ethnocultural,ETH3316,55.0,0.08842681258549931
11,2016,Ethnocultural,ETH3317,235.0,0.08842681258549931
11,2016,Ethnocultural,ETH3318,20540.0,0.08842681258549931
11,2016,Ethnocultural,ETH3319,45.0,0.08842681258549931
11,2016,Ethnocultural,ETH3320,65.0,0.08842681258549931
11,2016,Ethnocultural,ETH3321,14775.0,0.08842681258549931
11,2016,Ethnocultural,ETH3322,1485.0,0.08842681258549931
11,2016,Ethnocultural,ETH3323,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3324,125.0,0.08842681258549931
11,2016,Ethnocultural,ETH3325,1125.0,0.08842681258549931
11,2016,Ethnocultural,ETH3326,0.0,0.08842681258549931
11,2016,Ethnocultural,ETH3327,2315.0,0.08842681258549931
11,2016,Ethnocultural,ETH3328,30.0,0.08842681258549931
11,2016,Ethnocultural,ETH3329,225.0,0.08842681258549931
11,2016,Ethnocultural,ETH3330,50.0,0.08842681258549931
11,2016,Ethnocultural,ETH3331,70.0,0.08842681258549931
11,2016,Ethnocultural,ETH3332,440.0,0.08842681258549931
11,2016,Ethnocultural,ETH3333,165.0,0.08842681258549931
11,2016,Ethnocultural,ETH3334,20.0,0.08842681258549931
11,2016,Ethnocultural,ETH3335,560.0,0.08842681258549931
11,2016,Ethnocultural,ETH3336,25.0,0.08842681258549931
11,2016,Ethnocultural,ETH3337,60.0,0.08842681258549931
11,2016,Ethnocultural,ETH3338,60.0,0.08842681258549931
11,2016,Ethnocultural,ETH3339,405.0,0.08842681258549931
11,2016,Ethnocultural,ETH3340,285.0,0.08842681258549931
11,2016,Ethnocultural,ETH3341,75.0,0.08842681258549931
11,2016,Ethnocultural,ETH3342,50.0,0.08842681258549931
11,2016,Ethnocultural,ETH3343,10.0,0.08842681258549931
