Date_Key,Date,Year,Month,Day,Quarter,WeekOfYear,DayOfWeek,DayName,IsWeekend
4347,2011-08-28,2011,8,28,3,34,6,Sunday,1
4348,2011-08-29,2011,8,29,3,35,0,Monday,0
4349,2011-08-30,2011,8,30,3,35,1,Tuesday,0
4350,2011-08-31,2011,8,31,3,35,2,Wednesday,0
4351,2011-09-01,2011,9,1,3,35,3,Thursday,0
4352,2011-09-02,2011,9,2,3,35,4,Friday,0
4353,2011-09-03,2011,9,3,3,35,5,Saturday,1
4354,2011-09-04,2011,9,4,3,35,6,Sunday,1
4355,2011-09-05,2011,9,5,3,36,0,Monday,0
4356,2011-09-06,2011,9,6,3,36,1,Tuesday,0
4357,2011-09-07,2011,9,7,3,36,2,Wednesday,0
4358,2011-09-08,2011,9,8,3,36,3,Thursday,0
4359,2011-09-09,2011,9,9,3,36,4,Friday,0
4360,2011-09-10,2011,9,10,3,36,5,Saturday,1
4361,2011-09-11,2011,9,11,3,36,6,Sunday,1
4362,2011-09-12,2011,9,12,3,37,0,Monday,0
4363,2011-09-13,2011,9,13,3,37,1,Tuesday,0
4364,2011-09-14,2011,9,14,3,37,2,Wednesday,0
4365,2011-09-15,2011,9,15,3,37,3,Thursday,0
4366,2011-09-16,2011,9,16,3,37,4,Friday,0
4367,2011-09-17,2011,9,17,3,37,5,Saturday,1
4368,2011-09-18,2011,9,18,3,37,6,Sunday,1
4369,2011-09-19,2011,9,19,3,38,0,Monday,0
4370,2011-09-20,2011,9,20,3,38,1,Tuesday,0
4371,2011-09-21,2011,9,21,3,38,2,Wednesday,0
4372,2011-09-22,2011,9,22,3,38,3,Thursday,0
4373,2011-09-23,2011,9,23,3,38,4,Friday,0
4374,2011-09-24,2011,9,24,3,38,5,Saturday,1
4375,2011-09-25,2011,9,25,3,38,6,Sunday,1
4376,2011-09-26,2011,9,26,3,39,0,Monday,0
4377,2011-09-27,2011,9,27,3,39,1,Tuesday,0
4378,2011-09-28,2011,9,28,3,39,2,Wednesday,0
4379,2011-09-29,2011,9,29,3,39,3,Thursday,0
4380,2011-09-30,2011,9,30,3,39,4,Friday,0
4381,2011-10-01,2011,10,1,4,39,5,Saturday,1
4382,2011-10-02,2011,10,2,4,39,6,Sunday,1
4383,2011-10-03,2011,10,3,4,40,0,Monday,0
4384,2011-10-04,2011,10,4,4,40,1,Tuesday,0
4385,2011-10-05,2011,10,5,4,40,2,Wednesday,0
4386,2011-10-06,2011,10,6,4,40,3,Thursday,0
4387,2011-10-07,2011,10,7,4,40,4,Friday,0
4388,2011-10-08,2011,10,8,4,40,5,Saturday,1
4389,2011-10-09,2011,10,9,4,40,6,Sunday,1
4390,2011-10-10,2011,10,10,4,41,0,Monday,0
4391,2011-10-11,2011,10,11,4,41,1,Tuesday,0
4392,2011-10-12,2011,10,12,4,41,2,Wednesday,0
4393,2011-10-13,2011,10,13,4,41,3,Thursday,0
4394,2011-10-14,2011,10,14,4,41,4,Friday,0
4395,2011-10-15,2011,10,15,4,41,5,Saturday,1
4396,2011-10-16,2011,10,16,4,41,6,Sunday,1
4397,2011-10-17,2011,10,17,4,42,0,Monday,0
4398,2011-10-18,2011,10,18,4,42,1,Tuesday,0
4399,2011-10-19,2011,10,19,4,42,2,Wednesday,0
4400,2011-10-20,2011,10,20,4,42,3,Thursday,0
4401,2011-10-21,2011,10,21,4,42,4,Friday,0
4402,2011-10-22,2011,10,22,4,42,5,Saturday,1
4403,2011-10-23,2011,10,23,4,42,6,Sunday,1
4404,2011-10-24,2011,10,24,4,43,0,Monday,0
4405,2011-10-25,2011,10,25,4,43,1,Tuesday,0
4406,2011-10-26,2011,10,26,4,43,2,Wednesday,0
4407,2011-10-27,2011,10,27,4,43,3,Thursday,0
4408,2011-10-28,2011,10,28,4,43,4,Friday,0
4409,2011-10-29,2011,10,29,4,43,5,Saturday,1
4410,2011-10-30,2011,10,30,4,43,6,Sunday,1
4411,2011-10-31,2011,10,31,4,44,0,Monday,0
4412,2011-11-01,2011,11,1,4,44,1,Tuesday,0
4413,2011-11-02,2011,11,2,4,44,2,Wednesday,0
4414,2011-11-03,2011,11,3,4,44,3,Thursday,0
4415,2011-11-04,2011,11,4,4,44,4,Friday,0
4416,2011-11-05,2011,11,5,4,44,5,Saturday,1
4417,2011-11-06,2011,11,6,4,44,6,Sunday,1
4418,2011-11-07,2011,11,7,4,45,0,Monday,0
4419,2011-11-08,2011,11,8,4,45,1,Tuesday,0
4420,2011-11-09,2011,11,9,4,45,2,Wednesday,0
4421,2011-11-10,2011,11,10,4,45,3,Thursday,0
4422,2011-11-11,2011,11,11,4,45,4,Friday,0
4423,2011-11-12,2011,11,12,4,45,5,Saturday,1
4424,2011-11-13,2011,11,13,4,45,6,Sunday,1
4425,2011-11-14,2011,11,14,4,46,0,Monday,0
4426,2011-11-15,2011,11,15,4,46,1,Tuesday,0
4427,2011-11-16,2011,11,16,4,46,2,Wednesday,0
4428,2011-11-17,2011,11,17,4,46,3,Thursday,0
4429,2011-11-18,2011,11,18,4,46,4,Friday,0
4430,2011-11-19,2011,11,19,4,46,5,Saturday,1
4431,2011-11-20,2011,11,20,4,46,6,Sunday,1
4432,2011-11-21,2011,11,21,4,47,0,Monday,0
4433,2011-11-22,2011,11,22,4,47,1,Tuesday,0
4434,2011-11-23,2011,11,23,4,47,2,Wednesday,0
4435,2011-11-24,2011,11,24,4,47,3,Thursday,0
4436,2011-11-25,2011,11,25,4,47,4,Friday,0
4437,2011-11-26,2011,11,26,4,47,5,Saturday,1
4438,2011-11-27,2011,11,27,4,47,6,Sunday,1
4439,2011-11-28,2011,11,28,4,48,0,Monday,0
4440,2011-11-29,2011,11,29,4,48,1,Tuesday,0
4441,2011-11-30,2011,11,30,4,48,2,Wednesday,0
4442,2011-12-01,2011,12,1,4,48,3,Thursday,0
4443,2011-12-02,2011,12,2,4,48,4,Friday,0
4444,2011-12-03,2011,12,3,4,48,5,Saturday,1
4445,2011-12-04,2011,12,4,4,48,6,Sunday,1
4446,2011-12-05,2011,12,5,4,49,0,Monday,0
4447,2011-12-06,2011,12,6,4,49,1,Tuesday,0
4448,2011-12-07,2011,12,7,4,49,2,Wednesday,0
4449,2011-12-08,2011,12,8,4,49,3,Thursday,0
4450,2011-12-09,2011,12,9,4,49,4,Friday,0
4451,2011-12-10,2011,12,10,4,49,5,Saturday,1
4452,2011-12-11,2011,12,11,4,49,6,Sunday,1
4453,2011-12-12,2011,12,12,4,50,0,Monday,0
4454,2011-12-13,2011,12,13,4,50,1,Tuesday,0
4455,2011-12-14,2011,12,14,4,50,2,Wednesday,0
4456,2011-12-15,2011,12,15,4,50,3,Thursday,0
4457,2011-12-16,2011,12,16,4,50,4,Friday,0
4458,2011-12-17,2011,12,17,4,50,5,Saturday,1
4459,2011-12-18,2011,12,18,4,50,6,Sunday,1
4460,2011-12-19,2011,12,19,4,51,0,Monday,0
4461,2011-12-20,2011,12,20,4,51,1,Tuesday,0
4462,2011-12-21,2011,12,21,4,51,2,Wednesday,0
4463,2011-12-22,2011,12,22,4,51,3,Thursday,0
4464,2011-12-23,2011,12,23,4,51,4,Friday,0
4465,2011-12-24,2011,12,24,4,51,5,Saturday,1
4466,2011-12-25,2011,12,25,4,51,6,Sunday,1
4467,2011-12-26,2011,12,26,4,52,0,Monday,0
4468,2011-12-27,2011,12,27,4,52,1,Tuesday,0
4469,2011-12-28,2011,12,28,4,52,2,Wednesday,0
4470,2011-12-29,2011,12,29,4,52,3,Thursday,0
4471,2011-12-30,2011,12,30,4,52,4,Friday,0
4472,2011-12-31,2011,12,31,4,52,5,Saturday,1
4473,2012-01-01,2012,1,1,1,52,6,Sunday,1
4474,2012-01-02,2012,1,2,1,1,0,Monday,0
4475,2012-01-03,2012,1,3,1,1,1,Tuesday,0
4476,2012-01-04,2012,1,4,1,1,2,Wednesday,0
4477,2012-01-05,2012,1,5,1,1,3,Thursday,0
4478,2012-01-06,2012,1,6,1,1,4,Friday,0
4479,2012-01-07,2012,1,7,1,1,5,Saturday,1
4480,2012-01-08,2012,1,8,1,1,6,Sunday,1
4481,2012-01-09,2012,1,9,1,2,0,Monday,0
4482,2012-01-10,2012,1,10,1,2,1,Tuesday,0
4483,2012-01-11,2012,1,11,1,2,2,Wednesday,0
4484,2012-01-12,2012,1,12,1,2,3,Thursday,0
4485,2012-01-13,2012,1,13,1,2,4,Friday,0
4486,2012-01-14,2012,1,14,1,2,5,Saturday,1
4487,2012-01-15,2012,1,15,1,2,6,Sunday,1
4488,2012-01-16,2012,1,16,1,3,0,Monday,0
4489,2012-01-17,2012,1,17,1,3,1,Tuesday,0
4490,2012-01-18,2012,1,18,1,3,2,Wednesday,0
4491,2012-01-19,2012,1,19,1,3,3,Thursday,0
4492,2012-01-20,2012,1,20,1,3,4,Friday,0
4493,2012-01-21,2012,1,21,1,3,5,Saturday,1
4494,2012-01-22,2012,1,22,1,3,6,Sunday,1
4495,2012-01-23,2012,1,23,1,4,0,Monday,0
4496,2012-01-24,2012,1,24,1,4,1,Tuesday,0
4497,2012-01-25,2012,1,25,1,4,2,Wednesday,0
4498,2012-01-26,2012,1,26,1,4,3,Thursday,0
4499,2012-01-27,2012,1,27,1,4,4,Friday,0
4500,2012-01-28,2012,1,28,1,4,5,Saturday,1
4501,2012-01-29,2012,1,29,1,4,6,Sunday,1
4502,2012-01-30,2012,1,30,1,5,0,Monday,0
4503,2012-01-31,2012,1,31,1,5,1,Tuesday,0
4504,2012-02-01,2012,2,1,1,5,2,Wednesday,0
4505,2012-02-02,2012,2,2,1,5,3,Thursday,0
4506,2012-02-03,2012,2,3,1,5,4,Friday,0
4507,2012-02-04,2012,2,4,1,5,5,Saturday,1
4508,2012-02-05,2012,2,5,1,5,6,Sunday,1
4509,2012-02-06,2012,2,6,1,6,0,Monday,0
4510,2012-02-07,2012,2,7,1,6,1,Tuesday,0
4511,2012-02-08,2012,2,8,1,6,2,Wednesday,0
4512,2012-02-09,2012,2,9,1,6,3,Thursday,0
4513,2012-02-10,2012,2,10,1,6,4,Friday,0
4514,2012-02-11,2012,2,11,1,6,5,Saturday,1
4515,2012-02-12,2012,2,12,1,6,6,Sunday,1
4516,2012-02-13,2012,2,13,1,7,0,Monday,0
4517,2012-02-14,2012,2,14,1,7,1,Tuesday,0
4518,2012-02-15,2012,2,15,1,7,2,Wednesday,0
4519,2012-02-16,2012,2,16,1,7,3,Thursday,0
4520,2012-02-17,2012,2,17,1,7,4,Friday,0
4521,2012-02-18,2012,2,18,1,7,5,Saturday,1
4522,2012-02-19,2012,2,19,1,7,6,Sunday,1
4523,2012-02-20,2012,2,20,1,8,0,Monday,0
4524,2012-02-21,2012,2,21,1,8,1,Tuesday,0
4525,2012-02-22,2012,2,22,1,8,2,Wednesday,0
4526,2012-02-23,2012,2,23,1,8,3,Thursday,0
4527,2012-02-24,2012,2,24,1,8,4,Friday,0
4528,2012-02-25,2012,2,25,1,8,5,Saturday,1
4529,2012-02-26,2012,2,26,1,8,6,Sunday,1
4530,2012-02-27,2012,2,27,1,9,0,Monday,0
4531,2012-02-28,2012,2,28,1,9,1,Tuesday,0
4532,2012-02-29,2012,2,29,1,9,2,Wednesday,0
4533,2012-03-01,2012,3,1,1,9,3,Thursday,0
4534,2012-03-02,2012,3,2,1,9,4,Friday,0
4535,2012-03-03,2012,3,3,1,9,5,Saturday,1
4536,2012-03-04,2012,3,4,1,9,6,Sunday,1
4537,2012-03-05,2012,3,5,1,10,0,Monday,0
4538,2012-03-06,2012,3,6,1,10,1,Tuesday,0
4539,2012-03-07,2012,3,7,1,10,2,Wednesday,0
4540,2012-03-08,2012,3,8,1,10,3,Thursday,0
4541,2012-03-09,2012,3,9,1,10,4,Friday,0
4542,2012-03-10,2012,3,10,1,10,5,Saturday,1
4543,2012-03-11,2012,3,11,1,10,6,Sunday,1
4544,2012-03-12,2012,3,12,1,11,0,Monday,0
4545,2012-03-13,2012,3,13,1,11,1,Tuesday,0
4546,2012-03-14,2012,3,14,1,11,2,Wednesday,0
4547,2012-03-15,2012,3,15,1,11,3,Thursday,0
4548,2012-03-16,2012,3,16,1,11,4,Friday,0
4549,2012-03-17,2012,3,17,1,11,5,Saturday,1
4550,2012-03-18,2012,3,18,1,11,6,Sunday,1
4551,2012-03-19,2012,3,19,1,12,0,Monday,0
4552,2012-03-20,2012,3,20,1,12,1,Tuesday,0
4553,2012-03-21,2012,3,21,1,12,2,Wednesday,0
4554,2012-03-22,2012,3,22,1,12,3,Thursday,0
4555,2012-03-23,2012,3,23,1,12,4,Friday,0
4556,2012-03-24,2012,3,24,1,12,5,Saturday,1
4557,2012-03-25,2012,3,25,1,12,6,Sunday,1
4558,2012-03-26,2012,3,26,1,13,0,Monday,0
4559,2012-03-27,2012,3,27,1,13,1,Tuesday,0
4560,2012-03-28,2012,3,28,1,13,2,Wednesday,0
4561,2012-03-29,2012,3,29,1,13,3,Thursday,0
4562,2012-03-30,2012,3,30,1,13,4,Friday,0
4563,2012-03-31,2012,3,31,1,13,5,Saturday,1
4564,2012-04-01,2012,4,1,2,13,6,Sunday,1
4565,2012-04-02,2012,4,2,2,14,0,Monday,0
4566,2012-04-03,2012,4,3,2,14,1,Tuesday,0
4567,2012-04-04,2012,4,4,2,14,2,Wednesday,0
4568,2012-04-05,2012,4,5,2,14,3,Thursday,0
4569,2012-04-06,2012,4,6,2,14,4,Friday,0
4570,2012-04-07,2012,4,7,2,14,5,Saturday,1
4571,2012-04-08,2012,4,8,2,14,6,Sunday,1
4572,2012-04-09,2012,4,9,2,15,0,Monday,0
4573,2012-04-10,2012,4,10,2,15,1,Tuesday,0
4574,2012-04-11,2012,4,11,2,15,2,Wednesday,0
4575,2012-04-12,2012,4,12,2,15,3,Thursday,0
4576,2012-04-13,2012,4,13,2,15,4,Friday,0
4577,2012-04-14,2012,4,14,2,15,5,Saturday,1
4578,2012-04-15,2012,4,15,2,15,6,Sunday,1
4579,2012-04-16,2012,4,16,2,16,0,Monday,0
4580,2012-04-17,2012,4,17,2,16,1,Tuesday,0
4581,2012-04-18,2012,4,18,2,16,2,Wednesday,0
4582,2012-04-19,2012,4,19,2,16,3,Thursday,0
4583,2012-04-20,2012,4,20,2,16,4,Friday,0
4584,2012-04-21,2012,4,21,2,16,5,Saturday,1
4585,2012-04-22,2012,4,22,2,16,6,Sunday,1
4586,2012-04-23,2012,4,23,2,17,0,Monday,0
4587,2012-04-24,2012,4,24,2,17,1,Tuesday,0
4588,2012-04-25,2012,4,25,2,17,2,Wednesday,0
4589,2012-04-26,2012,4,26,2,17,3,Thursday,0
4590,2012-04-27,2012,4,27,2,17,4,Friday,0
4591,2012-04-28,2012,4,28,2,17,5,Saturday,1
4592,2012-04-29,2012,4,29,2,17,6,Sunday,1
4593,2012-04-30,2012,4,30,2,18,0,Monday,0
4594,2012-05-01,2012,5,1,2,18,1,Tuesday,0
4595,2012-05-02,2012,5,2,2,18,2,Wednesday,0
4596,2012-05-03,2012,5,3,2,18,3,Thursday,0
4597,2012-05-04,2012,5,4,2,18,4,Friday,0
4598,2012-05-05,2012,5,5,2,18,5,Saturday,1
4599,2012-05-06,2012,5,6,2,18,6,Sunday,1
4600,2012-05-07,2012,5,7,2,19,0,Monday,0
4601,2012-05-08,2012,5,8,2,19,1,Tuesday,0
4602,2012-05-09,2012,5,9,2,19,2,Wednesday,0
4603,2012-05-10,2012,5,10,2,19,3,Thursday,0
4604,2012-05-11,2012,5,11,2,19,4,Friday,0
4605,2012-05-12,2012,5,12,2,19,5,Saturday,1
4606,2012-05-13,2012,5,13,2,19,6,Sunday,1
4607,2012-05-14,2012,5,14,2,20,0,Monday,0
4608,2012-05-15,2012,5,15,2,20,1,Tuesday,0
4609,2012-05-16,2012,5,16,2,20,2,Wednesday,0
4610,2012-05-17,2012,5,17,2,20,3,Thursday,0
4611,2012-05-18,2012,5,18,2,20,4,Friday,0
4612,2012-05-19,2012,5,19,2,20,5,Saturday,1
4613,2012-05-20,2012,5,20,2,20,6,Sunday,1
4614,2012-05-21,2012,5,21,2,21,0,Monday,0
4615,2012-05-22,2012,5,22,2,21,1,Tuesday,0
4616,2012-05-23,2012,5,23,2,21,2,Wednesday,0
4617,2012-05-24,2012,5,24,2,21,3,Thursday,0
4618,2012-05-25,2012,5,25,2,21,4,Friday,0
4619,2012-05-26,2012,5,26,2,21,5,Saturday,1
4620,2012-05-27,2012,5,27,2,21,6,Sunday,1
4621,2012-05-28,2012,5,28,2,22,0,Monday,0
4622,2012-05-29,2012,5,29,2,22,1,Tuesday,0
4623,2012-05-30,2012,5,30,2,22,2,Wednesday,0
4624,2012-05-31,2012,5,31,2,22,3,Thursday,0
4625,2012-06-01,2012,6,1,2,22,4,Friday,0
4626,2012-06-02,2012,6,2,2,22,5,Saturday,1
4627,2012-06-03,2012,6,3,2,22,6,Sunday,1
4628,2012-06-04,2012,6,4,2,23,0,Monday,0
4629,2012-06-05,2012,6,5,2,23,1,Tuesday,0
4630,2012-06-06,2012,6,6,2,23,2,Wednesday,0
4631,2012-06-07,2012,6,7,2,23,3,Thursday,0
4632,2012-06-08,2012,6,8,2,23,4,Friday,0
4633,2012-06-09,2012,6,9,2,23,5,Saturday,1
4634,2012-06-10,2012,6,10,2,23,6,Sunday,1
4635,2012-06-11,2012,6,11,2,24,0,Monday,0
4636,2012-06-12,2012,6,12,2,24,1,Tuesday,0
4637,2012-06-13,2012,6,13,2,24,2,Wednesday,0
4638,2012-06-14,2012,6,14,2,24,3,Thursday,0
4639,2012-06-15,2012,6,15,2,24,4,Friday,0
4640,2012-06-16,2012,6,16,2,24,5,Saturday,1
4641,2012-06-17,2012,6,17,2,24,6,Sunday,1
4642,2012-06-18,2012,6,18,2,25,0,Monday,0
4643,2012-06-19,2012,6,19,2,25,1,Tuesday,0
4644,2012-06-20,2012,6,20,2,25,2,Wednesday,0
4645,2012-06-21,2012,6,21,2,25,3,Thursday,0
4646,2012-06-22,2012,6,22,2,25,4,Friday,0
4647,2012-06-23,2012,6,23,2,25,5,Saturday,1
4648,2012-06-24,2012,6,24,2,25,6,Sunday,1
4649,2012-06-25,2012,6,25,2,26,0,Monday,0
4650,2012-06-26,2012,6,26,2,26,1,Tuesday,0
4651,2012-06-27,2012,6,27,2,26,2,Wednesday,0
4652,2012-06-28,2012,6,28,2,26,3,Thursday,0
4653,2012-06-29,2012,6,29,2,26,4,Friday,0
4654,2012-06-30,2012,6,30,2,26,5,Saturday,1
4655,2012-07-01,2012,7,1,3,26,6,Sunday,1
4656,2012-07-02,2012,7,2,3,27,0,Monday,0
4657,2012-07-03,2012,7,3,3,27,1,Tuesday,0
4658,2012-07-04,2012,7,4,3,27,2,Wednesday,0
4659,2012-07-05,2012,7,5,3,27,3,Thursday,0
4660,2012-07-06,2012,7,6,3,27,4,Friday,0
4661,2012-07-07,2012,7,7,3,27,5,Saturday,1
4662,2012-07-08,2012,7,8,3,27,6,Sunday,1
4663,2012-07-09,2012,7,9,3,28,0,Monday,0
4664,2012-07-10,2012,7,10,3,28,1,Tuesday,0
4665,2012-07-11,2012,7,11,3,28,2,Wednesday,0
4666,2012-07-12,2012,7,12,3,28,3,Thursday,0
4667,2012-07-13,2012,7,13,3,28,4,Friday,0
4668,2012-07-14,2012,7,14,3,28,5,Saturday,1
4669,2012-07-15,2012,7,15,3,28,6,Sunday,1
4670,2012-07-16,2012,7,16,3,29,0,Monday,0
4671,2012-07-17,2012,7,17,3,29,1,Tuesday,0
4672,2012-07-18,2012,7,18,3,29,2,Wednesday,0
4673,2012-07-19,2012,7,19,3,29,3,Thursday,0
4674,2012-07-20,2012,7,20,3,29,4,Friday,0
4675,2012-07-21,2012,7,21,3,29,5,Saturday,1
4676,2012-07-22,2012,7,22,3,29,6,Sunday,1
4677,2012-07-23,2012,7,23,3,30,0,Monday,0
4678,2012-07-24,2012,7,24,3,30,1,Tuesday,0
4679,2012-07-25,2012,7,25,3,30,2,Wednesday,0
4680,2012-07-26,2012,7,26,3,30,3,Thursday,0
4681,2012-07-27,2012,7,27,3,30,4,Friday,0
4682,2012-07-28,2012,7,28,3,30,5,Saturday,1
4683,2012-07-29,2012,7,29,3,30,6,Sunday,1
4684,2012-07-30,2012,7,30,3,31,0,Monday,0
4685,2012-07-31,2012,7,31,3,31,1,Tuesday,0
4686,2012-08-01,2012,8,1,3,31,2,Wednesday,0
4687,2012-08-02,2012,8,2,3,31,3,Thursday,0
4688,2012-08-03,2012,8,3,3,31,4,Friday,0
4689,2012-08-04,2012,8,4,3,31,5,Saturday,1
4690,2012-08-05,2012,8,5,3,31,6,Sunday,1
4691,2012-08-06,2012,8,6,3,32,0,Monday,0
4692,2012-08-07,2012,8,7,3,32,1,Tuesday,0
4693,2012-08-08,2012,8,8,3,32,2,Wednesday,0
4694,2012-08-09,2012,8,9,3,32,3,Thursday,0
4695,2012-08-10,2012,8,10,3,32,4,Friday,0
4696,2012-08-11,2012,8,11,3,32,5,Saturday,1
4697,2012-08-12,2012,8,12,3,32,6,Sunday,1
4698,2012-08-13,2012,8,13,3,33,0,Monday,0
4699,2012-08-14,2012,8,14,3,33,1,Tuesday,0
4700,2012-08-15,2012,8,15,3,33,2,Wednesday,0
4701,2012-08-16,2012,8,16,3,33,3,Thursday,0
4702,2012-08-17,2012,8,17,3,33,4,Friday,0
4703,2012-08-18,2012,8,18,3,33,5,Saturday,1
4704,2012-08-19,2012,8,19,3,33,6,Sunday,1
4705,2012-08-20,2012,8,20,3,34,0,Monday,0
4706,2012-08-21,2012,8,21,3,34,1,Tuesday,0
4707,2012-08-22,2012,8,22,3,34,2,Wednesday,0
4708,2012-08-23,2012,8,23,3,34,3,Thursday,0
4709,2012-08-24,2012,8,24,3,34,4,Friday,0
4710,2012-08-25,2012,8,25,3,34,5,Saturday,1
4711,2012-08-26,2012,8,26,3,34,6,Sunday,1
4712,2012-08-27,2012,8,27,3,35,0,Monday,0
4713,2012-08-28,2012,8,28,3,35,1,Tuesday,0
4714,2012-08-29,2012,8,29,3,35,2,Wednesday,0
4715,2012-08-30,2012,8,30,3,35,3,Thursday,0
4716,2012-08-31,2012,8,31,3,35,4,Friday,0
4717,2012-09-01,2012,9,1,3,35,5,Saturday,1
4718,2012-09-02,2012,9,2,3,35,6,Sunday,1
4719,2012-09-03,2012,9,3,3,36,0,Monday,0
4720,2012-09-04,2012,9,4,3,36,1,Tuesday,0
4721,2012-09-05,2012,9,5,3,36,2,Wednesday,0
4722,2012-09-06,2012,9,6,3,36,3,Thursday,0
4723,2012-09-07,2012,9,7,3,36,4,Friday,0
4724,2012-09-08,2012,9,8,3,36,5,Saturday,1
4725,2012-09-09,2012,9,9,3,36,6,Sunday,1
4726,2012-09-10,2012,9,10,3,37,0,Monday,0
4727,2012-09-11,2012,9,11,3,37,1,Tuesday,0
4728,2012-09-12,2012,9,12,3,37,2,Wednesday,0
4729,2012-09-13,2012,9,13,3,37,3,Thursday,0
4730,2012-09-14,2012,9,14,3,37,4,Friday,0
4731,2012-09-15,2012,9,15,3,37,5,Saturday,1
4732,2012-09-16,2012,9,16,3,37,6,Sunday,1
4733,2012-09-17,2012,9,17,3,38,0,Monday,0
4734,2012-09-18,2012,9,18,3,38,1,Tuesday,0
4735,2012-09-19,2012,9,19,3,38,2,Wednesday,0
4736,2012-09-20,2012,9,20,3,38,3,Thursday,0
4737,2012-09-21,2012,9,21,3,38,4,Friday,0
4738,2012-09-22,2012,9,22,3,38,5,Saturday,1
4739,2012-09-23,2012,9,23,3,38,6,Sunday,1
4740,2012-09-24,2012,9,24,3,39,0,Monday,0
4741,2012-09-25,2012,9,25,3,39,1,Tuesday,0
4742,2012-09-26,2012,9,26,3,39,2,Wednesday,0
4743,2012-09-27,2012,9,27,3,39,3,Thursday,0
4744,2012-09-28,2012,9,28,3,39,4,Friday,0
4745,2012-09-29,2012,9,29,3,39,5,Saturday,1
4746,2012-09-30,2012,9,30,3,39,6,Sunday,1
4747,2012-10-01,2012,10,1,4,40,0,Monday,0
4748,2012-10-02,2012,10,2,4,40,1,Tuesday,0
4749,2012-10-03,2012,10,3,4,40,2,Wednesday,0
4750,2012-10-04,2012,10,4,4,40,3,Thursday,0
4751,2012-10-05,2012,10,5,4,40,4,Friday,0
4752,2012-10-06,2012,10,6,4,40,5,Saturday,1
4753,2012-10-07,2012,10,7,4,40,6,Sunday,1
4754,2012-10-08,2012,10,8,4,41,0,Monday,0
4755,2012-10-09,2012,10,9,4,41,1,Tuesday,0
4756,2012-10-10,2012,10,10,4,41,2,Wednesday,0
4757,2012-10-11,2012,10,11,4,41,3,Thursday,0
4758,2012-10-12,2012,10,12,4,41,4,Friday,0
4759,2012-10-13,2012,10,13,4,41,5,Saturday,1
4760,2012-10-14,2012,10,14,4,41,6,Sunday,1
4761,2012-10-15,2012,10,15,4,42,0,Monday,0
4762,2012-10-16,2012,10,16,4,42,1,Tuesday,0
4763,2012-10-17,2012,10,17,4,42,2,Wednesday,0
4764,2012-10-18,2012,10,18,4,42,3,Thursday,0
4765,2012-10-19,2012,10,19,4,42,4,Friday,0
4766,2012-10-20,2012,10,20,4,42,5,Saturday,1
4767,2012-10-21,2012,10,21,4,42,6,Sunday,1
4768,2012-10-22,2012,10,22,4,43,0,Monday,0
4769,2012-10-23,2012,10,23,4,43,1,Tuesday,0
4770,2012-10-24,2012,10,24,4,43,2,Wednesday,0
4771,2012-10-25,2012,10,25,4,43,3,Thursday,0
4772,2012-10-26,2012,10,26,4,43,4,Friday,0
4773,2012-10-27,2012,10,27,4,43,5,Saturday,1
4774,2012-10-28,2012,10,28,4,43,6,Sunday,1
4775,2012-10-29,2012,10,29,4,44,0,Monday,0
4776,2012-10-30,2012,10,30,4,44,1,Tuesday,0
4777,2012-10-31,2012,10,31,4,44,2,Wednesday,0
4778,2012-11-01,2012,11,1,4,44,3,Thursday,0
4779,2012-11-02,2012,11,2,4,44,4,Friday,0
4780,2012-11-03,2012,11,3,4,44,5,Saturday,1
4781,2012-11-04,2012,11,4,4,44,6,Sunday,1
4782,2012-11-05,2012,11,5,4,45,0,Monday,0
4783,2012-11-06,2012,11,6,4,45,1,Tuesday,0
4784,2012-11-07,2012,11,7,4,45,2,Wednesday,0
4785,2012-11-08,2012,11,8,4,45,3,Thursday,0
4786,2012-11-09,2012,11,9,4,45,4,Friday,0
4787,2012-11-10,2012,11,10,4,45,5,Saturday,1
4788,2012-11-11,2012,11,11,4,45,6,Sunday,1
4789,2012-11-12,2012,11,12,4,46,0,Monday,0
4790,2012-11-13,2012,11,13,4,46,1,Tuesday,0
4791,2012-11-14,2012,11,14,4,46,2,Wednesday,0
4792,2012-11-15,2012,11,15,4,46,3,Thursday,0
4793,2012-11-16,2012,11,16,4,46,4,Friday,0
4794,2012-11-17,2012,11,17,4,46,5,Saturday,1
4795,2012-11-18,2012,11,18,4,46,6,Sunday,1
4796,2012-11-19,2012,11,19,4,47,0,Monday,0
4797,2012-11-20,2012,11,20,4,47,1,Tuesday,0
4798,2012-11-21,2012,11,21,4,47,2,Wednesday,0
4799,2012-11-22,2012,11,22,4,47,3,Thursday,0
4800,2012-11-23,2012,11,23,4,47,4,Friday,0
4801,2012-11-24,2012,11,24,4,47,5,Saturday,1
4802,2012-11-25,2012,11,25,4,47,6,Sunday,1
4803,2012-11-26,2012,11,26,4,48,0,Monday,0
4804,2012-11-27,2012,11,27,4,48,1,Tuesday,0
4805,2012-11-28,2012,11,28,4,48,2,Wednesday,0
4806,2012-11-29,2012,11,29,4,48,3,Thursday,0
4807,2012-11-30,2012,11,30,4,48,4,Friday,0
4808,2012-12-01,2012,12,1,4,48,5,Saturday,1
4809,2012-12-02,2012,12,2,4,48,6,Sunday,1
4810,2012-12-03,2012,12,3,4,49,0,Monday,0
4811,2012-12-04,2012,12,4,4,49,1,Tuesday,0
