Street_Num,Street_Name,Street_Type,Street_Direction
4,CROSS HILL,RD, 
7,ETHELWIN,AVE, 
118,BEECH,AVE, 
33,BAYVIEW,WOOD, 
3401,DUFFERIN,ST, 
78,ADANAC,DR, 
1477,WILSON,AVE, 
177,GRACEFIELD,AVE, 
555,HARVIE,AVE, 
48,HEATHFIELD,DR, 
201,VESTA,DR, 
40,OAK,ST, 
68,STANDISH,AVE, 
1960,QUEEN,ST,E
103,GLENGROVE,AVE,W
437,YONGE,ST, 
21,DACRE,CRES, 
622,COLLEGE,ST, 
83,GRENADIER,RD, 
123,QUEEN,ST,W
2889,ST CLAIR,AVE,E
24,APPLEBY,RD, 
10,DUNDAS,ST,E
1801,GERRARD,ST,E
3087,DANFORTH,AVE, 
815,COSBURN,AVE, 
817,COSBURN,AVE, 
1,CITY VIEW,DR, 
40,GLENALLAN,RD, 
53,COURCELETTE,RD, 
13,EDMONTON,RD, 
166,CHURCH,AVE, 
122,ESTELLE,AVE, 
30,WIGAN,CRES, 
500,REXDALE,BLVD, 
492,CRAWFORD,ST, 
92,BURNSIDE,DR, 
101,CHESTNUT HILLS,PKWY, 
5,BERKINDALE,CRES, 
83,EASTVILLE,AVE, 
50,FENWOOD,HTS, 
67,LOGAN,AVE, 
650,LAWRENCE,AVE,W
48,DUNLOE,RD, 
240,LUMSDEN,AVE, 
10,LOWTHER,AVE, 
259,DOVERCOURT,RD, 
396,ST CLAIR,AVE,W
20,ANTRIM,CRES, 
30,ANTRIM,CRES, 
60,HEINTZMAN,ST, 
48,BORDEN,ST, 
33,CITATION,DR, 
1,ANTRIM,CRES, 
273,BRIAR HILL,AVE, 
1,WESTCLIFFE,RD, 
46,EASTGLEN,CRES, 
27,MONTGOMERY,RD, 
1018,QUEEN,ST,W
48,GARDEN PARK,AVE, 
259,WILLOW,AVE, 
112,HOUNSLOW,AVE, 
35,PINEHURST,CRES, 
280,ELLERSLIE,AVE, 
30,WESTON,RD, 
75,BROOKE,AVE, 
179,EDENBRIDGE,DR, 
0,EDENBRIDGE,DR, 
21,NORSEMAN,ST, 
120,ADELAIDE,ST,W
11,REDNOR,RD, 
336,PARKVIEW,AVE, 
2,AIRDRIE,RD, 
0,ISLINGTON,AVE, 
2,SUTHERLAND,DR, 
30,PALOMINO,CRES, 
29,HAWKINS,DR, 
42,CHARLES,ST,E
25,THE WEST MALL, , 
46,PRINCESS,AVE, 
56,GORT,AVE, 
15,PARK LANE,CRCL, 
19,HAREWOOD,AVE, 
29,CITATION,DR, 
21,DANE,AVE, 
30,WATSON,ST, 
58,SLOLEY,RD, 
55,DUNDAS,ST,W
2513,KEELE,ST, 
101,COPPERFIELD,RD, 
412,JARVIS,ST, 
6,ASTLEY,AVE, 
5051,YONGE,ST, 
14,ORRELL,AVE, 
78,GLENSIDE,AVE, 
3401,DUFFERIN,ST, 
7,WESTACRES,DR, 
507,DELORAINE,AVE, 
3453,LAKE SHORE,BLVD,W
32,ANNIS,RD, 
21,STRICKLAND,AVE, 
470,CRANBROOKE,AVE, 
429,EMPRESS,AVE, 
249,CONNAUGHT,AVE, 
560,MELROSE,AVE, 
76,MONTRESSOR,DR, 
115,BROOKE,AVE, 
40,ST GEORGE,ST, 
36,MYSTIC,AVE, 
67,RICHMOND,ST,W
5,LOWELL,AVE, 
454,ELM,RD, 
29,SCARCLIFF,GDNS, 
24,BURNABY,BLVD, 
402,SUTHERLAND,DR, 
159,CHISHOLM,AVE, 
55,STEWART,ST, 
15,BRUYERES,MEWS, 
1750,FINCH,AVE,E
70,THE POND,RD, 
26,DEWLANE,DR, 
138,THE KINGSWAY, , 
10,PALACE ARCH,DR, 
48,RIDGEVALE,DR, 
1350-1400,CASTLEFIELD,AVE, 
39,ROSEMEADE,AVE, 
15,PLYMBRIDGE,RD, 
255,VILLAGE GREEN,SQ, 
242,ERSKINE,AVE, 
76,RIDELLE,AVE, 
141,EARLTON,RD, 
419,EMPRESS,AVE, 
637,ROYAL YORK,RD, 
637,ROYAL YORK,RD, 
52,RISEBROUGH,AVE, 
22,TURNER,RD, 
272,HOLMES,AVE, 
844,DON MILLS,RD, 
31,RISA,BLVD, 
177,ROSEMOUNT,AVE, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
120-130,GEORGE HENRY,BLVD, 
1090,DON MILLS,RD, 
179,BYNG,AVE, 
2,BLOOR,ST,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
3640,ST CLAIR,AVE,E
127,CITATION,DR, 
96,CASTLEWOOD,RD, 
600,WINONA,DR, 
100,EARL GREY,RD, 
34,LARKFIELD,DR, 
131,AIRDRIE,RD, 
52,COBDEN,ST, 
80,BELL ESTATE,RD, 
80,BELL ESTATE,RD, 
80,BELL ESTATE,RD, 
80,BELL ESTATE,RD, 
80,BELL ESTATE,RD, 
80,BELL ESTATE,RD, 
12,GRADWELL,DR, 
18,SABINE,RD, 
403,WOODFIELD,RD, 
191,GLENGARRY,AVE, 
572,FAIRLAWN,AVE, 
572,FAIRLAWN,AVE, 
3879,BLOOR,ST,W
6039,KINGSTON,RD, 
164,HIGHVIEW,AVE, 
127,JOHN,ST, 
907,KINGSTON,RD, 
2084,QUEEN,ST,E
49,MUNRO PARK,AVE, 
63,DANBY,AVE, 
28,FOLLIS,AVE, 
30,FOLLIS,AVE, 
2031,YONGE,ST, 
9,HAZELTON,AVE, 
113,VALECREST,DR, 
161,ROXBOROUGH,DR, 
263,DAWLISH,AVE, 
2048,WESTON,RD, 
12,HOWLAND,AVE, 
636,EVANS,AVE, 
636,EVANS,AVE, 
636,EVANS,AVE, 
636,EVANS,AVE, 
636,EVANS,AVE, 
636,EVANS,AVE, 
636,EVANS,AVE, 
636,EVANS,AVE, 
160,DOUGLAS,AVE, 
162,DOUGLAS,AVE, 
13,HOLMSTEAD,AVE, 
13,HOLMSTEAD,AVE, 
688,CONACHER,DR, 
40,ORIOLE,RD, 
42,ORIOLE,RD, 
409,DANFORTH,AVE, 
22,MAUREEN,DR, 
755,MORNINGSIDE,AVE, 
102,CURZON,ST, 
102,CURZON,ST, 
102,CURZON,ST, 
102,CURZON,ST, 
55,BOSWELL,AVE, 
199,OAKMOUNT,RD, 
7,CURITY,AVE, 
29,BOBMAR,RD, 
130,ADELAIDE,ST,W
716,MARLEE,AVE, 
716,MARLEE,AVE, 
716,MARLEE,AVE, 
716,MARLEE,AVE, 
830,LANSDOWNE,AVE, 
23,GRANITE,ST, 
165,RIDLEY,BLVD, 
221,DUNVEGAN,RD, 
250,THE EAST MALL, , 
245,BLACKTHORN,AVE, 
56,BRAWLEY,AVE, 
56,BRAWLEY,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
15,ELDORA,AVE, 
1929,BAYVIEW,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
19,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
11,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
23,ELDORA,AVE, 
475,FRONT,ST,E
11,ELDORA,AVE, 
250,THE EAST MALL, , 
46,DUNVEGAN,RD, 
46,FRANKLIN,AVE, 
682,ORIOLE,PKWY, 
14,BUTTERWORTH,AVE, 
14,BUTTERWORTH,AVE, 
3401,DUFFERIN,ST, 
75,NINTH,ST, 
252,GLEDHILL,AVE, 
805,EUCLID,AVE, 
40,BURNHAMILL,PL, 
40,BURNHAMILL,PL, 
40,BURNHAMILL,PL, 
123,QUEEN,ST,W
349,CLINTON,ST, 
46,HARRIET,ST, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
296,FORMAN,AVE, 
139,HAMMERSMITH,AVE, 
359,KEELE,ST, 
560,KING,ST,W
175,GODDARD,ST, 
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
784,SHEPPARD,AVE,E
49,PRENNAN,AVE, 
217,RONCESVALLES,AVE, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
55,YPRES,RD, 
297,EVELYN,AVE, 
55,YPRES,RD, 
30,FARMCREST,DR, 
64,FIFTH,ST, 
3590,BAYVIEW,AVE, 
33,FERMANAGH,AVE, 
87,GERRARD,ST,E
125,GREY,RD, 
1120,WESTON,RD, 
7,CASTLE HILL,DR, 
335,ST GERMAIN,AVE, 
351,KING,ST,E
7,JACKES,AVE, 
169,LISGAR,ST, 
5533,STEELES,AVE,W
75,LORRAINE,DR, 
356,CRANBROOKE,AVE, 
15,KINGSVIEW,BLVD, 
3979,DUFFERIN,ST, 
3600,LAKE SHORE,BLVD,W
3600,LAKE SHORE,BLVD,W
3600,LAKE SHORE,BLVD,W
3600,LAKE SHORE,BLVD,W
17,CREE,AVE, 
48,HAVELOCK,ST, 
61,VALECREST,DR, 
19,AGAR,CRES, 
219,WILLOW,AVE, 
219,WILLOW,AVE, 
76,WALLINGFORD,RD, 
1585,WARDEN,AVE, 
06-Feb,O'LEARY,AVE, 
06-Feb,O'LEARY,AVE, 
06-Feb,O'LEARY,AVE, 
06-Feb,O'LEARY,AVE, 
06-Feb,O'LEARY,AVE, 
06-Feb,O'LEARY,AVE, 
82,TREELAWN,PKWY, 
672,CONACHER,DR, 
300,BOROUGH,DR, 
241,SILVER BIRCH,AVE, 
22,SPRINGBANK,AVE, 
1430,GERRARD,ST,E
115,ST ANDREWS,RD, 
225,JOHN,ST, 
217,OLIVE,AVE, 
30,PRENNAN,AVE, 
9,BELLVARE,CRES, 
27,FLEMING,CRES, 
223,DONLEA,DR, 
241,SILVER BIRCH,AVE, 
596,DELORAINE,AVE, 
619,QUEEN,ST,W
211,CRANBROOKE,AVE, 
3010,BLOOR,ST,W
191,MONTCLAIR,AVE, 
12,MARKET,ST, 
3401,DUFFERIN,ST, 
9,SHERBOURNE,ST,N
111,ST CLAIR,AVE,W
201,BURNHAMTHORPE,RD, 
80,LORRAINE,DR, 
33,CHELFORD,RD, 
90,WINGARDEN,CRT, 
133,NORTHWOOD,DR, 
14,MINTO,ST, 
118,KINGSDALE,AVE, 
118,KINGSDALE,AVE, 
3401,DUFFERIN,ST, 
100,WELLINGTON,ST,W
44,TYRE,AVE, 
57,ASHDALE,AVE, 
169,YORK MILLS,RD, 
176,THE KINGSWAY, , 
1469,GERRARD,ST,E
76,PITT,AVE, 
1483,DANFORTH,AVE, 
27,TEFLEY,RD, 
84,ANGLESEY,BLVD, 
3401,DUFFERIN,ST, 
498,RUTH,AVE, 
131,SHELBORNE,AVE, 
26,PRESTWICK,CRES, 
151,RHODES,AVE, 
32,MAIDA,VALE, 
120,ADELAIDE,ST,W
25,ST CLAIR,AVE,W
275,POYNTZ,AVE, 
69,LEBOVIC,AVE, 
20,BYWOOD,DR, 
100,FRONT,ST,W
5,EVERINGHAM,CRT, 
95,HAVENBROOK,BLVD, 
345,ALBION,RD, 
345,ALBION,RD, 
77,THORNCREST,RD, 
681,RICHMOND,ST,W
100,THOMPSON,AVE, 
115,ROYALAVON,CRES, 
3377,BAYVIEW,AVE, 
11,BRUSSELS,ST, 
93,WARWOOD,RD, 
48,BOWOOD,AVE, 
1,DUNDAS,ST,W
39,CRANG,AVE, 
57,BOND,ST, 
79,PENDRITH,ST, 
3401,DUFFERIN,ST, 
22,DELAVAN,AVE, 
18,ADDISON,CRES, 
8,SHAVER,AVE,S
2030,EGLINTON,AVE,W
103,STRATFORD,CRES, 
43,CITATION,DR, 
200,WELLINGTON,ST,W
85,TWENTY SECOND,ST, 
4,ACTON,AVE, 
8,DOVERCOURT,RD, 
6,ST ANDREW,ST, 
192,GLENVALE,BLVD, 
7,BACHELOR,PL, 
68,EMPRESS,AVE, 
2000,EGLINTON,AVE,E
43,ATHABASKA,AVE, 
2,ANETA,CRCL, 
49,DUNBLAINE,AVE, 
208,MANOR,RD,E
168,LAKE PROMENADE, , 
168,LAKE PROMENADE, , 
212,QUEENS,AVE, 
212,QUEENS,AVE, 
97,CRAIGLEE,DR, 
97,CRAIGLEE,DR, 
21,COSMO,RD, 
10,TOBERMORY,DR, 
33,VIEWMOUNT,AVE, 
48,BARRINGTON,AVE, 
34,RIVERDALE,DR, 
3401,DUFFERIN,ST, 
215,HOLMES,AVE, 
49,GOODWOOD PARK,CRES, 
49,GOODWOOD PARK,CRES, 
4,MEATH,RD, 
84,POPLAR PLAINS,CRES, 
55,GOLFWOOD,HTS, 
30,WESTON,RD, 
20,HOLBEACH,RD, 
721,MORRISH,RD, 
4,WEDGEPORT,PL, 
142,BRENDA,CRES, 
142,BRENDA,CRES, 
99,BUCKINGHAM,AVE, 
1300,FINCH,AVE,W
1055,GLENCAIRN,AVE, 
30,IRONSIDE,CRES, 
317,SUTHERLAND,DR, 
328,GLEN,RD, 
55,PRINCE ARTHUR,AVE, 
1230,DUNDAS,ST,E
3401,DUFFERIN,ST, 
26,COUNTRY,LANE, 
39,WARWICK,AVE, 
55,MCGILLIVRAY,AVE, 
403,SOUDAN,AVE, 
88,QUEENS QUAY, ,W
2,BLOOR,ST,E
144,BANNOCKBURN,AVE, 
19,COSMO,RD, 
144,BANNOCKBURN,AVE, 
53,WARWICK,AVE, 
1,WEIR,CRES, 
41,DANBY,AVE, 
23,STAVELY,CRES, 
300,RICHMOND,ST,W
15,PHLOX,AVE, 
15,PHLOX,AVE, 
55,YPRES,RD, 
55,YPRES,RD, 
900,DUFFERIN,ST, 
38,PATRICIA,AVE, 
14,ROYCREST,AVE, 
32,FULHAM,ST, 
250,BYNG,AVE, 
33,MEDALIST,RD, 
88,BERTMOUNT,AVE, 
25,MOUNT STEPHEN,ST, 
192,NORTHWOOD,DR, 
196,MCKEE,AVE, 
51,GOVERNMENT,RD, 
6,KENT,RD, 
38,ROBLIN,AVE, 
430,RUSHTON,RD, 
164,CHURCH,AVE, 
0,SHEPPARD,AVE,E
9,DANIELS,ST, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
90,MORNELLE,CRT, 
126,PARK HOME,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
855,WILSON,AVE, 
273,JOICEY,BLVD, 
106,DANFORTH,AVE, 
30,BRIDGMAN,AVE, 
290,SHUTER,ST, 
152,OLIVE,AVE, 
14,FAIRMAR,AVE, 
238,LINSMORE,CRES, 
711,ANNETTE,ST, 
1246,YONGE,ST, 
38,SORAUREN,AVE, 
1,RUTHERGLEN,RD, 
3401,DUFFERIN,ST, 
520,PARLIAMENT,ST, 
21,HAWKINS,DR, 
38,PANNAHILL,RD, 
461,KING,ST,W
120,ADELAIDE,ST,W
49,RUMSEY,RD, 
12,LAMBETH,CRES, 
40,EASTGLEN,CRES, 
114,SHERIDAN,AVE, 
59,HALFMOON,SQ, 
88,QUEENS QUAY, ,W
122,HOLMES,AVE, 
118,BROOKE,AVE, 
570,ARLINGTON,AVE, 
217,MCKEE,AVE, 
86,BEVDALE,RD, 
105,CODSELL,AVE, 
25,NORTHCOTE,AVE, 
6,ST ANDREW,ST, 
8,ST ANDREW,ST, 
1155,QUEEN,ST,W
1950,BATHURST,ST, 
2031,YONGE,ST, 
284,EARLSCOURT,AVE, 
280,COLLEGE,ST, 
67,GAYDON,AVE, 
1017,ST CLARENS,AVE, 
122,PARK HOME,AVE, 
1101,FINCH,AVE,W
78,BERKINSHAW,CRES, 
81,HOVE,ST, 
146,THE EAST MALL, , 
55,KING,ST,W
300,ADELAIDE,ST,E
44,FERN,AVE, 
1153,QUEEN,ST,W
303,RONCESVALLES,AVE, 
45,WOODBINE,AVE, 
164,ALDWYCH,AVE, 
164,ALDWYCH,AVE, 
29,FELBRIGG,AVE, 
160,CURZON,ST, 
707,KENNEDY,RD, 
1254,AVENUE,RD, 
1254,AVENUE,RD, 
1254,AVENUE,RD, 
176,MARTIN GROVE,RD, 
15,YORK,ST, 
151,AIRDRIE,RD, 
5,DONSIDE,DR, 
17,COSMO,RD, 
59,BAYBROOK,CRES, 
137,HOLMES,AVE, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
3035,WESTON,RD, 
137,HOLMES,AVE, 
928,ROYAL YORK,RD, 
38,LLOYDMINSTER,CRES, 
378 B,HORSHAM,AVE, 
21,TREADWAY,BLVD, 
5,ROBINDALE,AVE, 
41,CHATFIELD,DR, 
15,FAIRHOLME,AVE, 
25,THE WEST MALL, , 
0,CUSTEAD,CRT, 
22,SAVONA,DR, 
86,GLENDORA,AVE, 
27,ELMA,ST, 
77,BRIAN,DR, 
6,BEAUMONDE HEIGHTS,DR, 
30,EDGAR,AVE, 
280,COLLEGE,ST, 
160,PEARSON,AVE, 
9,SCARBOROUGH,RD, 
9,SCARBOROUGH,RD, 
42,ORRELL,AVE, 
372,RUNNYMEDE,RD, 
202,VESTA,DR, 
1075,QUEEN,ST,E
15,PENNARD,CRT, 
57,HARSHAW,AVE, 
88,HAVENDALE,RD, 
313,BELSIZE,DR, 
100,WELLINGTON,ST,W
607,CONACHER,DR, 
38,BELSIZE,DR, 
100,BROADVIEW,AVE, 
95,BROOKDALE,AVE, 
82,PAGE,AVE, 
212,MACPHERSON,AVE, 
214,MACPHERSON,AVE, 
133,NORTHWOOD,DR, 
18,CALDOW,RD, 
1036,QUEEN,ST,W
261,ST LEONARDS,AVE, 
325,DREWRY,AVE, 
124,BEECHWOOD,AVE, 
11,FINDLAY,BLVD, 
2075,BAYVIEW,AVE, 
20 B,SENLAC,RD, 
22 A,SENLAC,RD, 
1,IBMS WARD 12, , 
280,COLLEGE,ST, 
22 B,SENLAC,RD, 
532,EUCLID,AVE, 
35,ST GEORGE,ST, 
14,ARDMORE,RD, 
9,TREGELLIS,RD, 
11,ELMVIEW,AVE, 
40,SYLVAN VALLEYWAY, , 
100,FARNHAM,AVE, 
62,ST GERMAIN,AVE, 
650,COLLEGE,ST, 
311,SENLAC,RD, 
43,BURNVIEW,CRES, 
129,CONNAUGHT,AVE, 
120,NIPIGON,AVE, 
34,KERN,RD, 
161,CRAIGHURST,AVE, 
689,BLOOR,ST,W
55,EIGHTH,ST, 
9,SAXONY,CRES, 
155,BARTLETT,AVE, 
38,CRANBROOKE,AVE, 
236,CHURCHILL,AVE, 
2700,ST CLAIR,AVE,W
135,CEDRIC,AVE, 
11,CAMBORNE,AVE, 
70,TOWN CENTRE,CRT, 
121,LAUREL,AVE, 
178,JOHNSTON,AVE, 
200,INGLEWOOD,DR, 
350,QUEENS QUAY, ,W
1021-1035,MARKHAM,RD, 
48,OLD FOREST HILL,RD, 
2914-2916,ST CLAIR,AVE,E
10-36,YORK MILLS,RD, 
612,CONACHER,DR, 
172,MELROSE,ST, 
96,BANNOCKBURN,AVE, 
460,KING,ST,W
68,ELDER,AVE, 
68,ELDER,AVE, 
29,MACLEAN,AVE, 
155,WIMBLETON,RD, 
128,ESTELLE,AVE, 
92,D'ARCY,ST, 
63,YORKVIEW,DR, 
1091,QUEEN,ST,E
571,BLOOR,ST,W
85,NANTUCKET,BLVD, 
68,BEECHWOOD,AVE, 
2619,YONGE,ST, 
6464,YONGE,ST, 
280,COLLEGE,ST, 
11,EDITH,AVE, 
122,SNOWDON,AVE, 
89,UPPER CANADA,DR, 
3246,LAKE SHORE,BLVD,W
24,BORDEN,ST, 
209,WICKSTEED,AVE, 
209,WICKSTEED,AVE, 
46,VIRGINIA,AVE, 
2243,GERRARD,ST,E
93,PITFIELD,RD, 
74,APPLEFIELD,DR, 
18,SAVOY,AVE, 
1200,DANFORTH,AVE, 
17,MELTON GROVE,ST, 
122,DIVADALE,DR, 
69,SULLIVAN,ST, 
93,DE VERE,GDNS, 
56,HARSHAW,AVE, 
245,GLENROSE,AVE, 
6464,YONGE,ST, 
68,FLORENCE,AVE, 
343 1/2,BELSIZE,DR, 
162,DAWLISH,AVE, 
121,HALLAM,ST, 
327,CEDARVALE,AVE, 
327,CEDARVALE,AVE, 
12,WARING,CRT, 
7,COLONY,RD, 
438,SOUDAN,AVE, 
78,WESTMORELAND,AVE, 
22,BRUSSELS,ST, 
352,LAWRENCE,AVE,W
352,LAWRENCE,AVE,W
1840,BATHURST,ST, 
27,EDMUND,AVE, 
27,EDMUND,AVE, 
139,AIRDRIE,RD, 
588,ST CLEMENTS,AVE, 
181,CRESCENT,RD, 
2140,DUNDAS,ST,W
242,ELLERSLIE,AVE, 
5170,YONGE,ST, 
122,WIMBLETON,RD, 
58,CANNON,RD, 
1,DE BOERS,DR, 
74,BEDFORD PARK,AVE, 
295,ADELAIDE,ST,W
100,EATON,AVE, 
57,WEDGEWOOD,DR, 
20,FRONT,ST,W
19,FRIARS,LANE, 
205,ST LEONARDS,AVE, 
444,YONGE,ST, 
102,RUSHBROOKE,AVE, 
27,SUGARBUSH,SQ, 
