Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
16 112829 BLD,New Houses,SFD - Detached,New Building,179,TEDDINGTON PARK,AVE, ,M4N,876873,N1525,2016-02-04,2016-03-14,2019-08-22,Closed,Proposed demolition of existing 2 storey SFD to be replaced by new 2 storey SFDwith finished basement and integrated 3 car garage.,1080000
16 113199 BLD,New Houses,SFD - Detached,New Building,160,CALVINGTON,DR, ,M3M,495585,N0627,2016-02-05,2017-07-21,2021-09-17,Closed,Construct a 2 Storey SFD-detached (270m2) w/ detach Garage and finished basment (135m2)(more than 50% of exterior wall was demolished) ,607500
16 113392 BLD,New Houses,SFD - Detached,New Building,206,DINNICK,CRES, ,M4N,7665601,N1526,2016-02-05,2016-02-29,2017-12-20,Closed,Construct two storey sfd-detached (326.18m2) w/ finished basement (125.96m2),715000
16 114040 BLD,New Houses,SFD - Detached,New Building,248,LYTTON,BLVD, ,M5N,835442,N0829,2016-02-08,2016-03-03,2017-12-20,Closed,Two storey dwelling with attached garage at grade,700000
16 114094 BLD,New Houses,SFD - Detached,New Building,149,NEWTON,DR, ,M2M,545318,N1823,2016-02-08,2016-03-14,2017-03-16,Closed,"New 2-Storey Single-Family detached House, plus Finished Basement of 166.19 m2.",800000
16 114247 BLD,New Building,Parking Garage,New Building,26,ERNEST,AVE, ,M6P,802553,S0929,2016-02-08,2019-03-26,2019-09-19,Closed,Proposal for 1 level of below grade parking containing 85 parking space for 79 stacked townhouses fronting Ernest Ave.,16000000
16 114827 BLD,New Houses,SFD - Detached,New Building,36,QUEEN MARYS,DR, ,M8X,10079946,W0322,2016-02-09,2016-03-23,2017-05-02,Closed,"To construct new 2-storey dwelling with detached garage, & finished basement.",900000
16 115036 BLD,New Houses,SFD - Detached,New Building,21,LANGMUIR,CRES, ,M6S,66245,S0425,2016-02-10,2016-04-13,2019-12-09,Closed,Construct a new two storey single family dwelling with attached garage,800000
16 115160 BLD,New Houses,SFD - Detached,New Building,76,BEVDALE,RD, ,M2R,7641481,N1824,2016-02-10,2016-02-26,2019-08-20,Closed,"Build new 3 storey sfd with finished basement, existing to be demolished",870000
16 115277 BLD,New Houses,SFD - Detached,New Building,83,EDENBRIDGE,DR, ,M9A,7796406,W0230,2016-02-10,2016-02-23,2021-03-18,Closed,Proposed demolition of existing SFD to be replaced by new 2 storey SFD with finsihed basement and integrated.,700000
16 115672 BLD,New Houses,SFD - Detached,New Building,285,HILLCREST,AVE, ,M2N,526961,N1826,2016-02-11,2016-04-18,2017-05-30,Closed,"New 2-Storey Single-Family Detached House, plus Finished Basement of 150.22 m2.",600000
16 115974 BLD,New Houses,SFD - Detached,New Building,61,BALMORAL,AVE, ,M4V,8741326,S1238,2016-02-11,2016-03-15,2021-07-19,Closed,Proposal to construct a new three storey single family detached dwelling with carport  and finished basement,1350000
16 116308 BLD,New Houses,SFD - Detached,New Building,60,MASON,BLVD, ,M5M,7122914,N0824,2016-02-12,2016-06-30,2017-09-26,Closed,Proposal to construct a new two storey single family dwelling with integral garage and finished basement,800000
16 117576 BLD,New Houses,SFD - Detached,New Building,22,GLENCAIRN,AVE, ,M4R,811954,N0829,2016-02-17,2016-05-12,2019-03-13,Closed,Construct new two storey sfd-detached (330m2) w/ finihsed basement (154.19m2),737095
16 117580 BLD,New Houses,SFD - Detached,New Building,21,HI MOUNT,DR, ,M2K,526342,N1725,2016-02-17,2016-06-03,2023-02-17,Closed,Proposal to construct a new detached dwelling with integral garage at grade,620000
16 117636 BLD,New Houses,SFD - Detached,New Building,18,ASH,CRES, ,M8W,984441,W0334,2016-02-17,2016-03-22,2017-06-01,Closed,Proposal to construct a new 2-storey house.,600000
16 118097 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,250,FRONT,ST,W,M5V,10598280,S1033,2016-02-18,2016-04-19,2017-05-03,Closed,"Proposed vestibule addition, new mezzanine additions and interior alterations to First, Mezzanine and Second Floors for office (private) tenant. Outdoor patio areas as accessory to office areas within property boundaries proposed. ",4000000
16 118326 BLD,New Houses,SFD - Detached,New Building,78,RIDGEVALE,DR, ,M6A,10340488,N0823,2016-02-19,2016-03-30,2017-05-12,Closed,Proposal to construct 2-storey dwelling with integral garage and finished basement.,900000
16 118428 BLD,New Houses,SFD - Detached,New Building,36,HARROW,DR, ,M6M,525292,W0529,2016-02-19,2016-03-23,2017-03-09,Closed,"Proposal to construct new two-storey single family detached dwelling (332.16m2).  See related demolition file 16-118438, zoning certificate file 15-145221, and C of A file A360/15EYK.",525000
16 119356 BLD,New Houses,SFD - Detached,New Building,88,HOLLYWOOD,AVE, ,M2N,528115,N1826,2016-02-22,2016-04-22,2017-06-05,Closed,To construct new 3 storey dwelling with integral garage. Pt 1.,600000
16 119393 BLD,New Houses,SFD - Detached,New Building,88,HOLLYWOOD,AVE, ,M2N,528115,N1826,2016-02-22,2016-04-22,2017-06-05,Closed,To construct new 3 storey single family detached dwelling with integral garage. Pt 2.,600000
16 120304 BLD,New Houses,SFD - Detached,New Building,41,LOTHIAN,AVE, ,M8Z,1015759,W0325,2016-02-24,2016-04-28,2017-04-20,Closed,Proposal to construct a new 2-storey detached house.,600000
16 120365 BLD,New Houses,SFD - Detached,New Building,62,NEWTON,DR, ,M2M,545254,N1823,2016-02-24,2016-03-10,2017-11-07,Closed,Proposal to demolish existing dwelling and construct new 3 storey detached single family dwelling with integral garage and finished basement.,570000
16 120655 BLD,New Houses,SFD - Detached,New Building,87,MELROSE,AVE, ,M5M,3031676,N0825,2016-02-25,2016-05-18,2018-12-24,Closed,Construct new two storey sfd-detached (318.39m2),600000
16 121040 BLD,New Houses,SFD - Detached,New Building,314,VESTA,DR, ,M5P,878402,S1225,2016-02-26,2016-03-16,2020-07-09,Closed,Proposal to construct a new three storey single family dwelling with integral garage and finished basement,1000000
16 121107 BLD,New Houses,SFD - Detached,New Building,90,PITFIELD,RD, ,M1S,374236,E2331,2016-02-26,2016-04-13,2018-03-05,Closed,Proposal to construct a new detached single family dwelling with integral garage.,550000
16 122526 BLD,New Houses,SFD - Detached,New Building,16,ALAMOSA,DR, ,M2J,7949874,N1726,2016-03-01,2016-04-08,2017-10-31,Closed,New two storey dwelling with attached garage.,800000
16 122775 BLD,New Houses,SFD - Detached,New Building,19,BERKINDALE,DR, ,M2L,9949849,N1522,2016-03-02,2016-04-25,2022-02-14,Closed,New two storey dwelling with attached garage and finished basement,1300000
16 123263 BLD,New Building,Apartment Building,New Building,22,JOHN,ST, ,   ,9950576,W0524,2016-03-03,2018-04-18,2020-11-09,Closed,Proposal to construct a new 30-storey 369-unit building with no underground parking.,65000000
16 123484 BLD,New Houses,SFD - Detached,New Building,7,FOREST,WOOD, ,M5N,517457,N0828,2016-03-03,2016-06-03,2022-07-15,Closed,"Proposal to construct a new 3 storey SFD-detached dwelling.  See also 16 123480 DEM, 13 100755 ZZC, and the OMB decision.",600000
16 125923 BLD,New Houses,SFD - Detached,New Building,21,BLYTH HILL,RD, ,M4N,2364050,N1527,2016-03-10,2016-03-30,2018-05-30,Closed,NEW 2-STOREY DETACHED SFD W/ BELOW GRADE GARAGE AND FINSIHED BASEMENT (188.13SQM),750000
16 125942 BLD,New Houses,SFD - Detached,New Building,4,MOOREHILL,DR, ,M4G,29307,N1535,2016-03-10,2016-03-29,2017-09-13,Closed,NEW 2-STOREY DETACHED SFD W/ AT GRADE GARAGE AND FINSIHED BASEMENT (252.47SQM) AND POOL,850000
16 126106 BLD,New Houses,SFD - Detached,New Building,52,POPLAR,AVE, ,M9B,1024054,W0323,2016-03-10,2016-04-25,2018-01-17,Closed,"Proposal to construct a new 2-storey house, with finished basement.",600000
16 126450 BLD,New Houses,SFD - Detached,New Building,20,ASHTON MANOR, , ,M8Y,984823,W0328,2016-03-11,2016-03-31,2017-06-27,Closed,Proposal to demolish existing single family detached dwelling and construct new two-storey single family detached dwelling with finished basement and integral garage.,750000
16 126502 BLD,New Houses,SFD - Detached,New Building,168,COLDSTREAM,AVE, ,M5N,784903,N0829,2016-03-11,2016-04-06,2018-03-12,Closed,Two storey dwelling with attached garage at grade and finished basement,750000
16 126550 BLD,Building Additions/Alterations,Apartment Building,Interior Alterations,40,ALEXANDER,ST, ,M4Y,7730178,S1326,2016-03-11,2016-06-21,2023-10-27,Closed,"Proposal for interior alterations to the ground floor administrative offices, lobby, corridors  and basement offices, severy and meeting room, convenience address of 40 Alexander St",750000
16 126570 BLD,New Houses,SFD - Detached,New Building,238,HILLCREST,AVE, ,M2N,10864184,N1826,2016-03-11,2016-04-05,2023-04-05,Closed,Three storey dwelling with attached garage and finished basement,860000
16 127281 BLD,New Building,Mixed Use/Res w Non Res,New Building,143,LAKE SHORE,BLVD,E,M5A,8351268,S1038,2016-03-14,2020-05-12,2022-01-11,Closed,Proposal to construct a new 46 storey tower and a 35 storey tower on shared podium with 4 levels of underground parking. Scope of work includes retail space and 534 residential units.- Alternative solution permit for standpipe #17-255388 ALT,350000000
16 127689 BLD,New Houses,SFD - Detached,New Building,16,BEAVERHALL,DR, ,M2L,487955,N1522,2016-03-15,2016-04-07,2017-11-29,Closed,Proposed demolition of existing 2 storey SFD to be repalced by new 2 storey SFD with finished basement and integrated garage.,900000
16 127730 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,181,BAY,ST, ,M5J,10224291,S1337,2016-03-15,2016-05-09,2017-02-09,Closed,Proposal for tenant fit out of the concourse and P2 level following the expansion of current space by landlord (Permit 15-248401 BLD 00 BA) for a new retail store (Longos).,1000000
16 129033 BLD,New Houses,SFD - Semi-Detached,New Building,703,MARKHAM,ST, ,M6G,839709,S1125,2016-03-17,2016-04-22,2018-12-20,Closed,Proposal to construct a new 3 storey SFD-semi detached dwelling with a basement walkout and detached garage.  See also 15 154998 ZZC and 15 206702 MV.,540000
16 129075 BLD,New Houses,SFD - Detached,New Building,138,HANNA,RD, ,M4G,25872,N1531,2016-03-17,2016-04-11,2018-08-29,Closed,Proposal to construct a new two storey detached dwelling with integral garage,628000
16 129215 BLD,New Houses,SFD - Detached,New Building,534,RUSSELL HILL,RD, ,M5P,8168480,S1226,2016-03-17,2016-04-21,2019-08-07,Closed,"Proposal to construct a new 2 storey SFD-detached dwelling.  See also 16 129209 DEM, 15 176110 ZZC, 15 222447 MV.",1000000
16 132033 BLD,New Houses,SFD - Detached,New Building,211,LONSMOUNT,DR, ,M5P,834774,S1230,2016-03-24,2016-04-19,2018-11-02,Closed,Proposal to demolish existing dwelling and construct new 2 storey detached single family dwelling with integral garage and basement finishing.,2100000
16 132234 BLD,New Houses,SFD - Detached,New Building,192,WOODSWORTH,RD, ,M2L,8741280,N1522,2016-03-24,2016-08-23,2019-06-17,Closed,Construct new two storey sfd-detached (391.33m2),720000
16 132273 BLD,New Houses,SFD - Detached,New Building,44,NEWTON,DR, ,M2M,545242,N1823,2016-03-24,2016-04-07,2018-05-17,Closed,Construction of a new two storey single family detached dwelling (289.54m2) with integral at grade garage and finished basement area (115.14m2),700000
16 132653 BLD,New Houses,SFD - Detached,New Building,113,PARK HOME,AVE, ,M2N,549196,N1824,2016-03-29,2016-06-02,2018-08-15,Closed,Proposal for a new two storey detached dwelling with integral garage and finished basement,800000
16 132766 BLD,New Houses,SFD - Detached,New Building,556,ST CLEMENTS,AVE, ,M5N,873299,N0833,2016-03-29,2016-05-12,2018-01-04,Closed,Two storey dwelling with attached garage at grade,700000
16 132795 BLD,New Houses,SFD - Detached,New Building,411,THE KINGSWAY, , ,M9A,1036852,W0229,2016-03-29,2016-04-22,2020-11-04,Closed,Construct new two storey sfd-detached (662.24m2) w/ 2 cabans and a garden shed,1000000
16 132981 BLD,New Houses,SFD - Detached,New Building,77,TAMWORTH,RD, ,M2N,567388,N1824,2016-03-29,2016-04-13,2017-08-18,Closed,Two storey dwelling with attached garage at grade,890000
16 133040 BLD,New Houses,SFD - Detached,New Building,459,FAIRLAWN,AVE, ,M5M,513916,N0824,2016-03-29,2016-04-25,2021-06-30,Closed,Construct new two-storey sfd-detached (325.9m2) w/ finished basement (160m2),700000
16 133247 BLD,New Houses,SFD - Detached,New Building,113,CAMERON,AVE, ,M2N,495848,N1827,2016-03-30,2016-04-22,2017-03-14,Closed,"To construct a new three-storey detached dwelling with an integral, at grade, garage. The existing dwelling would be demolished. ",850000
16 133574 BLD,New Houses,SFD - Detached,New Building,237,ST LEONARDS,AVE, ,M4N,564599,N1527,2016-03-30,2016-04-28,2018-04-20,Closed,Proposal to contruct new 2-storey dwelling with integral garage and finished basement.,1200000
16 133624 BLD,New Houses,SFD - Detached,New Building,62,ST IVES,CRES, ,M4N,873857,N1526,2016-03-30,2016-04-28,2020-11-25,Closed,Construct new two storey sfd-detached (303.55m2) w/ finished basement (191.63m2),900000
16 133933 BLD,New Houses,SFD - Detached,New Building,235,DELORAINE,AVE, ,M5M,792962,N0825,2016-03-31,2017-09-05,2022-06-09,Closed,Proposal to construct a two storey single family dwelling with integral garage,511760
16 134034 BLD,New Houses,SFD - Detached,New Building,19,CALVIN,AVE, ,M2N,495485,N1828,2016-03-31,2016-04-06,2020-11-16,Closed,Construct new two storey sfd-detached (369.87m2) w/ finished basement (148.75m2),651290
16 134191 BLD,New Houses,SFD - Detached,New Building,7,KILLDEER,CRES, ,M4G,26771,N1529,2016-03-31,2016-04-28,2017-10-04,Closed,"Proposal to demolish existing dwelling and construct new 2 storey detached single family dwelling with integral garage, basement walkout and rear deck.",750000
16 134756 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,25,GROSVENOR,ST, ,M7A,7762637,S1325,2016-04-01,2016-04-05,2017-02-21,Closed,"Proposal for interior alterations to floors 4, 5 and 6 of an existing mixed use, commercial building.",4000000
16 134813 BLD,New Houses,SFD - Detached,New Building,22,GLENAYR,RD, ,M5P,811839,S1230,2016-04-01,2016-04-28,2019-05-02,Closed,"Proposal to construct a new 3 storey SFD-detached dwelling.  See also 16 134805 DEM, 15 179781 ZZC and 15 224348 DEM.",800000
16 135344 BLD,New Houses,SFD - Detached,New Building,164,DUNBLAINE,AVE, ,M5M,510090,N0824,2016-04-04,2016-05-03,2017-08-09,Closed,Construct a new two storey single family dwelling (284.28m2) existing to be demolished.,650000
16 135462 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,952,QUEEN,ST,W,M6J,7570901,S1021,2016-04-04,2016-06-24,2018-02-06,Closed,"Proposal for interior alteration to an existing mixed use, commercial building for office purposes.",2000000
16 135558 BLD,New Houses,SFD - Detached,New Building,23,RIVERSIDE,CRES, ,M6S,3370018,S0430,2016-04-04,2016-05-27,2023-08-10,Closed,"Permit to demolish existing dwelling & construct new 2-storey dwelling with attached garage, basement walkout, covered entry, rear yard patio.",900000
16 135868 BLD,New Houses,SFD - Detached,New Building,31,MONTFORD,DR, ,M2M,543693,N1823,2016-04-05,2016-04-25,2018-02-20,Closed,construct new 2 storey dwelling with finished basement,900000
16 135999 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,661,UNIVERSITY,AVE, ,M5G,14235368,S1145,2016-04-05,2016-06-16,2017-02-24,Closed,Interior alterations to existing labs and office spaces on Level 10.  MaRS.,4000000
16 136362 BLD,New Houses,SFD - Detached,New Building,244,OLD FOREST HILL,RD, ,M6C,848047,N0832,2016-04-06,2016-05-02,2021-03-01,Closed,Proposal to construct a new single-family house with integral garage and associated landscaping.,1500000
16 137820 BLD,New Houses,SFD - Detached,New Building,241,WILLOWDALE,AVE, ,M2N,575676,N1826,2016-04-08,2016-05-13,2020-10-29,Closed,"Proposal to obtain consent to sever and demolish 241 & 243 Willowdale Ave into three seperate lots fronting onto Princess Ave and to construct three new detached single family dwellings, one on each lot. This application is for LOT A being the westerly 14.99m frontage onto the south side of Princess Ave. ",568280
16 137839 BLD,New Houses,SFD - Detached,New Building,241,WILLOWDALE,AVE, ,M2N,575676,N1826,2016-04-08,2016-06-01,2020-10-29,Closed,"Proposal to obtain consent to sever and demolish 241 & 243 Willowdale Ave into three seperate lots fronting onto Princess Ave and to construct three new detached single family dwellings, one on each lot.This application is for LOT C being the easterly lot with 14.76m frontage onto the south side of Princess Ave.",573720
16 137960 BLD,New Houses,SFD - Detached,New Building,124,OLD ORCHARD,GRV, ,M5M,848119,N0825,2016-04-08,2016-05-18,2021-07-16,Closed,"Permit to demolish existing dwelling & construct new 2-story dwelling with attached garage, basement walkout, finished basement, & rear yard deck.",725000
16 138353 BLD,New Houses,SFD - Detached,New Building,276,SCARBORO,CRES, ,M1M,383495,E2036,2016-04-11,2016-04-29,2020-10-14,Closed,Proposal to construct 2-storey single family dwelling with integral garage and finished basement.,600000
16 138370 BLD,New Houses,SFD - Detached,New Building,84,MARMION,AVE, ,M5M,540673,N0824,2016-04-11,2016-07-12,2017-11-01,Closed,Proposal to construct a new two storey single family dwelling with finished basement and integral garage,763000
16 138507 BLD,New Houses,SFD - Detached,New Building,431,KENNETH,AVE, ,M2N,12383227,N1825,2016-04-11,2016-04-26,2019-11-14,Closed,Proposed demolition of existing SFD to be replaced by new 3 storey SFD with finished basement and integrated 2 car garage.,1160000
16 138536 BLD,New Houses,SFD - Detached,New Building,308,GLENAYR,RD, ,M5P,811906,S1225,2016-04-11,2016-06-01,2018-09-27,Closed,Two storey dwelling with attached garage and finished basement,600000
16 138606 BLD,New Houses,SFD - Detached,New Building,114,ALMORE,AVE, ,M3H,8022766,N0629,2016-04-11,2016-04-21,2017-06-13,Closed,construct new 2 storey single family dwelling with finished basement,650000
16 138631 BLD,New Houses,SFD - Detached,New Building,46,TEDDINGTON PARK,AVE, ,M4N,876839,N1525,2016-04-11,2016-04-25,2023-09-20,Closed,"Permit to demolish existing dwelling & construct new 2-storey dwelling with attached garage, finished basement, 2nd Floor balcony, covered entry, rear yard terrace.",1680000
16 139593 BLD,New Houses,SFD - Detached,New Building,38,DEVONDALE,AVE, ,M2R,7274375,N1822,2016-04-13,2016-05-25,2018-07-23,Closed,New two storey dwelling with attached garage.,600000
16 139812 BLD,New Building,Apartment Building,New Building,293,VIEWMOUNT,AVE, ,M6B,572269,N0827,2016-04-13,2019-07-16,2021-03-15,Closed,The proposal of a Four storey apartment building with seven suites which includes one parking level above grade.,2400000
16 141911 BLD,New Houses,SFD - Detached,New Building,36,BOTFIELD,AVE, ,M9B,988936,W0234,2016-04-18,2016-07-05,2019-04-17,Closed,Proposal to construct a new 2-storey house.,600000
16 142119 BLD,New Houses,SFD - Detached,New Building,48,ELDERWOOD,DR, ,M5P,801021,S1225,2016-04-18,2016-06-01,2020-08-14,Closed,"Proposal to construct three-storey single family detached dwelling (165.3m2).  See 15-127394 ZZC, C of A and OMB file A0523/15TEY.",900000
16 142363 BLD,New Houses,SFD - Detached,New Building,21,EASTGLEN,CRES, ,M9B,997860,W0232,2016-04-19,2016-06-08,2018-01-11,Closed,Proposal to construct a new 2-storey house.,600000
16 142403 BLD,New Houses,SFD - Detached,New Building,665,SOUDAN,AVE, ,M4S,10486139,N1530,2016-04-19,2016-05-26,2019-09-26,Closed,Proposal to construct a new 3 storey SFD-detached dwelling.  See also 15 244953 ZZC and 15 258559 MV,1250000
16 142606 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,700,BAY,ST, ,M5G,2854198,S1145,2016-04-19,2016-07-29,2019-08-29,Closed,Proposal for replacement of existing generator and transformer on level P1 of the existing multiple use building.,1000000
16 142801 BLD,New Houses,SFD - Detached,New Building,38,WENDOVER,RD, ,M8X,9313314,W0322,2016-04-19,2016-06-28,2019-06-17,Closed,Applicant proposed to demolish the existing house and reconstruct a new 3 storey house on the lot.,800000
16 143579 B17,New Houses,SFD - Detached,New Building,85,KEELER,BLVD, ,M1E,349592,E2423,2016-04-20,2016-11-17,2018-06-08,Closed,"MODEL # ""4003"" ELEVATION ""A"" construct new 2 storey house",560000
16 143579 B21,New Houses,SFD - Detached,New Building,85,KEELER,BLVD, ,M1E,349592,E2423,2016-04-20,2016-11-23,2018-06-08,Closed,"MODEL # ""4003"" ELEVATION ""B"" construct new 2 storey house",550000
16 144537 BLD,New Houses,SFD - Detached,New Building,93,BESSBOROUGH,DR, ,M4G,17856,N1535,2016-04-22,2016-05-13,2018-06-26,Closed,Construct a new two storey SFD-Detached (252.30m2) and finished basement (154.26m2),581730
16 144763 BLD,New Houses,SFD - Detached,New Building,59,WIMPOLE,DR, ,M2L,576627,N1522,2016-04-22,2016-06-29,2022-03-04,Closed,"Demolish existing detached house and construct a new 2 storey with unfinished basement, see Demo file 16 144752 DM.",900000
16 145339 BLD,New Houses,SFD - Detached,New Building,109,BYNG,AVE, ,M2N,12383286,N1825,2016-04-25,2016-07-13,2018-03-22,Closed,"new single family dwelling with finished basement, existing dwelling to be demolished",847985
16 145702 BLD,New Houses,SFD - Detached,New Building,52,UNSWORTH,AVE, ,M5M,877961,N0825,2016-04-25,2016-06-16,2018-10-11,Closed,Two storey dwelling with attached garage at grade,544600
16 145817 BLD,New Houses,SFD - Detached,New Building,159,NORTON,AVE, ,M2N,546557,N1825,2016-04-25,2016-05-12,2017-12-18,Closed,Three storey dwelling with attached garage and finished basement,1000000
16 146046 BLD,New Houses,SFD - Detached,New Building,221,WILLOWDALE,AVE, ,M2N,575660,N1826,2016-04-26,2016-07-14,2022-11-09,Closed,Construct a new 2 storey single family dwelling (584.04m2) with attached garage and finished basement,942983
16 146161 BLD,New Building,Apartment Building,New Building,120,DONLANDS,AVE, ,M4J,10411091,S1422,2016-04-26,2018-01-04,2022-07-19,Closed,Proposal for a new 4 storey apartment building comprising 4 townhouse-type units and 13 apartment units.  A total of 17 vehicular parking spaces and 14 bicycle parking spaces will be provided. ,2700000
16 146864 BLD,New Houses,SFD - Detached,New Building,120,OLD COLONY,RD, ,M2L,546924,N1522,2016-04-27,2016-05-20,2019-05-29,Closed,Proposed construction of a new one storey (328.65m2) single family detached dwelling with attached three car garage and finished basement area (327.49m2),850000
16 147054 BLD,New Houses,SFD - Detached,New Building,105,WARWOOD,RD, ,M9B,1042401,W0232,2016-04-27,2016-05-13,2021-07-19,Closed,Proposal to construct a new 2 storey single family dwelling with unfinished basement and integral garage,750000
16 147154 BLD,New Houses,SFD - Detached,New Building,16,DOUGLAS,CRES, ,M4W,7337694,S1123,2016-04-28,2016-05-13,2022-10-20,Closed,"CONSTRUCT A NEW 2 STOREY DWELLING WITH FINISHED BASEMENT AND ATTACHED GARAGE,  NEW REAR YARD IN-GROUND POOL ALONG WITH A WOOD FRAMED POOL CABANA AND BBQ ENCLOSURE, EXISTING HOUSE TO BE DEMOLISHED  ",1750000
16 147232 BLD,New Houses,SFD - Detached,New Building,226,FOREST HILL,RD, ,M5P,805911,S1226,2016-04-28,2016-06-10,2019-10-31,Closed,Applicant proposed to demolish the existing 2 storey house and reconstruct a new 3 storey house  with finish basement.,1000000
16 147395 BLD,New Houses,SFD - Detached,New Building,125,INVERMAY,AVE, ,M3H,4885322,N0629,2016-04-28,2016-06-15,2022-08-05,Closed,Construct new two storey sfd-detached (300m2) w/ finished basement (133.5m2),666750
16 147486 BLD,New Houses,SFD - Detached,New Building,331,JOICEY,BLVD, ,M5M,532043,N0824,2016-04-28,2016-05-27,2018-10-25,Closed,To construct new 2 storey single family detached dwelling with integral garage and partialy finished basement.,1068200
16 147488 BLD,New Houses,SFD - Detached,New Building,52,GLEN LONG,AVE, ,M6B,520011,N0826,2016-04-28,2016-05-17,2017-10-05,Closed,"Permit to demolish existing dwelling & construct new 2-storey dwelling with covered rear yard deck, covered entry, 2nd Floor balcony, & carport.",550000
16 147812 BLD,New Houses,SFD - Detached,New Building,30,TREMONT,CRES, ,M3B,570022,N1623,2016-04-29,2016-07-04,2018-03-21,Closed,Three storey dwelling with attached garage at grade,820000
16 148867 BLD,New Houses,SFD - Detached,New Building,180,PARKHURST,BLVD, ,M4G,10158941,N1531,2016-05-02,2016-06-24,2018-03-01,Closed,Proposal to demolish the existing 1 storey dwelling and construct a 2 storey single family dwelling with finished basement and integral garage.,600000
16 149535 BLD,New Houses,SFD - Detached,New Building,403,HOUNSLOW,AVE, ,M2R,529413,N1824,2016-05-03,2016-06-02,2017-12-06,Closed,Construction of a new two storey single family detached dwelling (349.48m2) with integral at grade garage and finished basement area (160m2),778960
16 149784 BLD,New Building,Apartment Building,New Building,35,WABASH,AVE, ,M6R,11226747,S0433,2016-05-03,2018-05-10,2020-08-11,Closed,Proposal to construct a new 4 storey condo building with 60 residential units and 1 level of below grade parking.,15000000
16 150998 BLD,New Houses,SFD - Detached,New Building,418,BEDFORD PARK,AVE, ,M5M,488115,N0824,2016-05-05,2016-06-14,2018-01-19,Closed,Construction of a new three storey single family detached dwelling (256.51m2) with finished basement area (83.79m2) and detached garage at rear.,650000
16 151188 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,388,CARLAW,AVE, ,M4M,14037665,S1435,2016-05-05,2016-07-06,2017-10-03,Closed,"Proposal for interior alterations to existing office space (accessory space) to communications/studio space on the  2nd floor - ""Viso Inc""",800000
16 151214 BLD,New Houses,SFD - Detached,New Building,3,DINAN,ST, ,M5M,507697,N0824,2016-05-05,2016-06-06,2018-12-17,Closed,New two storey dwelling with attached garage,750000
16 151257 BLD,New Houses,SFD - Detached,New Building,10,BRUCEDALE,CRES, ,M2K,493607,N1725,2016-05-05,2016-05-25,2018-03-22,Closed,Construction of a new two storey single family detached dwelling (421.13m2) with integral at grade garage and finished basement area (191.05m2),700000
16 152523 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,77,BLOOR,ST,W,M5S,8408205,S1136,2016-05-09,2016-06-06,2017-01-13,Closed,"Proposal for interior alterations the the ground floor lobby of an existing multi use, commercial building.",2400000
16 153066 BLD,New Houses,SFD - Detached,New Building,103,BETTY ANN,DR, ,M2N,10011396,N1824,2016-05-10,2016-06-22,2017-10-25,Closed,Proposal to construct a new two storey single family dwelling with integral garage and finished basement,863500
16 153253 BLD,New Houses,SFD - Detached,New Building,32,WALLINGFORD,RD, ,M3A,572824,N1625,2016-05-10,2016-05-26,2021-10-20,Closed,Construct new two storey sfd-detached (408.37m2) w/ finished basement (200m2),940000
16 153456 BLD,New Houses,SFD - Detached,New Building,46,LONG,CRES, ,M4E,834571,S1939,2016-05-10,2016-07-04,2019-01-11,Closed,Proposal to construct a two-storey single family dwelling with finished basement and two car integral garage.,600000
16 154362 BLD,New Houses,SFD - Detached,New Building,18,WALKER,RD, ,M2N,3121372,N1827,2016-05-12,2016-06-02,2017-11-17,Closed,New two storey dwelling with attached garage,650000
16 154426 BLD,New Houses,SFD - Detached,New Building,37,CASTLEFIELD,AVE, ,M4R,780816,N0833,2016-05-12,2016-05-27,2022-07-11,Closed,Proposed demolition of existing SFD to be replaced by new 3 storey SFD with integrated garage.,595140
16 154592 BLD,New Houses,SFD - Detached,New Building,27,TOBRUK,CRES, ,M2M,569219,N1823,2016-05-12,2016-05-27,2021-09-07,Closed,Construct new two storey sfd-detached with finished basement,865000
16 154643 BLD,New Building,Parking Garage,New Building,448,KENNETH,AVE, ,M2N,7131428,N1825,2016-05-12,2017-03-13,2019-11-04,Closed,One level of underground parking garage for two blocks of stacked townhousesBlock A - 16-154370Block B - 16-154496,3000000
16 154677 BLD,New Houses,SFD - Detached,New Building,19,COSMIC,DR, ,M3B,503371,N1524,2016-05-12,2016-05-27,2018-06-05,Closed,Proposal to demolish existing 1 storey dwelling and construct a new 2-storey dwelling with integral garage and finished basement.,975000
16 154803 BLD,New Houses,SFD - Detached,New Building,28,VERWOOD,AVE, ,M3H,571853,N0629,2016-05-12,2016-06-15,2020-10-06,Closed,PROPOSED TWO-STOREY SINGLE-FAMILY RESIDENCE,791515
